risk_id,cluster_id,event_type,primary_asset_or_service,evidence_ids,title,risk_category,business_function,assets_or_services,scenario,evidence_strength,likelihood_baseline,impact_baseline,risk_score_baseline,internal_signals_used,internal_outage_refs,likelihood_adjusted,impact_adjusted,risk_score_adjusted,confidence,availability_impact,financial_impact,regulatory_impact,reputation_impact,safety_impact,impact_narrative,existing_controls,control_gaps,recommended_actions,framework_mapping,owner_suggested,score_rationale,executive_summary,last_updated
RISK-OUTAGE_CLOUD_REGION-CLOUD-3E219A47,CL-000049,OUTAGE_CLOUD_REGION,cloud,"EV-A5BD9B4911,EV-A5BD9B4911",Cloud region outage disrupts hosted workloads,Technology,Physical Infrastructure,cloud,"If a cloud region becomes unavailable, dependent applications may experience outages until failover or recovery is completed.",Medium,3,4,12,False,,,,,Medium,5,4,2,3,1,"OUTAGE_CLOUD_REGION affecting cloud can disrupt Physical Infrastructure, causing operational delays and recovery complications.",,,Implement multi-region failover for critical services | Run regional outage game days | Validate recovery runbooks,NIST CP-10; NIST CP-2; ISO22301 8.4,,"Derived from incident cluster CL-000049. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_CLOUD_REGION.",Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Physical Infrastructure. Evidence window: 2026-03-01 to 2026-03-01 across 2 source(s). Representative sources: Amazon Cloud Suffers Outage After ‘Objects’ Hit UAE Data Center - Bloomberg.com | Amazon Cloud Suffers Outage After ‘Objects’ Hit UAE Data Center - Bloomberg.com,2026-03-18T19:26:57
RISK-OUTAGE_CLOUD_REGION-REGION-3FF9228B,CL-000050,OUTAGE_CLOUD_REGION,region,"EV-D290356B1D,EV-D290356B1D",Cloud region outage disrupts hosted workloads,Technology,Physical Infrastructure,region,"If a cloud region becomes unavailable, dependent applications may experience outages until failover or recovery is completed.",Medium,3,4,12,False,,,,,Medium,5,4,2,3,1,"OUTAGE_CLOUD_REGION affecting region can disrupt Physical Infrastructure, causing operational delays and recovery complications.",,,Implement multi-region failover for critical services | Run regional outage game days | Validate recovery runbooks,NIST CP-10; NIST CP-2; ISO22301 8.4,,"Derived from incident cluster CL-000050. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_CLOUD_REGION.",Risk signal (Medium): OUTAGE_CLOUD_REGION affecting region in Physical Infrastructure. Evidence window: 2026-03-02 to 2026-03-02 across 2 source(s). Representative sources: AWS UAE data center hit by outage following military strikes across the region - TechRadar | AWS UAE data center hit by outage following military strikes across the region - TechRadar,2026-03-18T19:26:57
RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000051,SECURITY_RANSOMWARE,UNKNOWN,"EV-05772ECB78,EV-05772ECB78",Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,UNKNOWN,"If ransomware compromises critical systems, operations may halt and recovery timelines may increase due to containment, restoration, and validation needs.",Medium,3,5,15,True,INC-0006,4.0,5.0,20.0,High,5,4,3,4,1,"SECURITY_RANSOMWARE affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",,,Harden privileged access | Immutable backups + frequent restore testing | Improve incident response playbooks,NIST IR-4; NIST CP-9; NIST AC-2,,"Derived from incident cluster CL-000051. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_RANSOMWARE. Internal enrichment: matched_outages_last_365d=1, sev1/high/critical=1, refs=INC-0006.",Risk signal (Medium): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2026-03-09 to 2026-03-09 across 2 source(s). Representative sources: Expanding ransomware reach intensifies sector-wide cyber exposure - Insurance Business | Expanding ransomware reach intensifies sector-wide cyber exposure - Insurance Business,2026-03-18T19:26:57
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000052,SECURITY_BREACH,UNKNOWN,"EV-04D69EA898,EV-04D69EA898",Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,UNKNOWN,"If a third-party breach exposes sensitive data, the organization may face regulatory reporting obligations, financial losses, and reputational harm.",Medium,3,4,12,False,,,,,Medium,2,4,5,4,1,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",,,Strengthen third-party security requirements | Improve monitoring/detection | Review data minimization and access controls,NIST AC-3; NIST SI-4; NIST SA-9,,"Derived from incident cluster CL-000052. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_BREACH.",Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-09 to 2026-03-09 across 2 source(s). Representative sources: Ericsson US discloses data breach after service provider hack - BleepingComputer | Ericsson US discloses data breach after service provider hack - BleepingComputer,2026-03-18T19:26:57
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000053,SECURITY_BREACH,UNKNOWN,"EV-255BEB3017,EV-255BEB3017",Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,UNKNOWN,"If a third-party breach exposes sensitive data, the organization may face regulatory reporting obligations, financial losses, and reputational harm.",Medium,3,4,12,False,,,,,Medium,2,4,5,4,1,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",,,Strengthen third-party security requirements | Improve monitoring/detection | Review data minimization and access controls,NIST AC-3; NIST SI-4; NIST SA-9,,"Derived from incident cluster CL-000053. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_BREACH.",Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-09 to 2026-03-09 across 2 source(s). Representative sources: Ericsson US Unit Reports Data Breach Tied To Third-Party Service Provider - crn.com | Ericsson US Unit Reports Data Breach Tied To Third-Party Service Provider - crn.com,2026-03-18T19:26:57
RISK-UNKNOWN-CLOUD-F385B540,CL-000054,UNKNOWN,cloud,"EV-EC625C40BA,EV-EC625C40BA",UNKNOWN risk affects Cloud Infrastructure,Technology,Cloud Infrastructure,cloud,"If UNKNOWN occurs, Cloud Infrastructure may be disrupted.",Medium,3,3,9,False,,,,,Medium,4,3,2,3,1,"UNKNOWN affecting cloud can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,,,"Derived from incident cluster CL-000054. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Medium): UNKNOWN affecting cloud in Cloud Infrastructure. Evidence window: 2026-03-10 to 2026-03-10 across 2 source(s). Representative sources: Why cloud service outages ripple across the internet – and the economy - The Conversation | Why cloud service outages ripple across the internet – and the economy - The Conversation,2026-03-18T19:26:57
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000055,SECURITY_BREACH,UNKNOWN,"EV-3897261118,EV-3897261118",Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,UNKNOWN,"If a third-party breach exposes sensitive data, the organization may face regulatory reporting obligations, financial losses, and reputational harm.",Medium,3,4,12,False,,,,,Medium,2,4,5,4,1,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",,,Strengthen third-party security requirements | Improve monitoring/detection | Review data minimization and access controls,NIST AC-3; NIST SI-4; NIST SA-9,,"Derived from incident cluster CL-000055. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_BREACH.",Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-10 to 2026-03-10 across 2 source(s). Representative sources: Ericsson breach blamed on third party vendor vishing attack - theregister.com | Ericsson breach blamed on third party vendor vishing attack - theregister.com,2026-03-18T19:26:57
RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000056,OUTAGE_APPLICATION,UNKNOWN,"EV-BCBFD1E7DB,EV-BCBFD1E7DB",Critical application outage disrupts business operations,Technology,Identity & Access Management,UNKNOWN,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Medium,3,4,12,True,INC-0001,4.0,5.0,20.0,High,5,3,2,3,1,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Identity & Access Management, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000056. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION. Internal enrichment: matched_outages_last_365d=1, sev1/high/critical=1, refs=INC-0001.",Risk signal (Medium): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2026-03-11 to 2026-03-11 across 2 source(s). Representative sources: Instagram Down: New Outage Causes Widespread Disruption in Posting and DM Functionality - CyberSecurityNews | Instagram Down: New Outage Causes Widespread Disruption in Posting and DM Functionality - CyberSecurityNews,2026-03-18T19:26:57
RISK-OUTAGE_APPLICATION-UNKNOWN-FD599B62,CL-000057,OUTAGE_APPLICATION,UNKNOWN,EV-83AE99A21B,Critical application outage disrupts business operations,Technology,IT Operations,UNKNOWN,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Medium,5,3,2,3,1,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000057. Evidence strength=Weak, evidence_count=1, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in IT Operations. Evidence window: 2026-03-11 to 2026-03-11 across 1 source(s). Representative sources: Stryker Cyberattack: Alleged Iran-Linked Group Handala Causes Outage - Newsweek,2026-03-18T19:26:57
RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000058,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,"EV-B38B86E435,EV-F8AC822EA8",CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,UNKNOWN,"If CYBER_OPERATIONAL_DISRUPTION occurs, IT Operations may be disrupted.",Medium,3,3,9,False,,,,,Medium,4,3,2,3,1,"CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,,,"Derived from incident cluster CL-000058. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for CYBER_OPERATIONAL_DISRUPTION.",Risk signal (Medium): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2026-03-12 to 2026-03-12 across 2 source(s). Representative sources: Stryker Says Cyberattack Disruption Is Continuing - WSJ | Stryker Says Cyberattack Disruption Is Continuing - WSJ,2026-03-18T19:26:57
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000059,SECURITY_BREACH,UNKNOWN,"EV-7C37BAAE67,EV-7C37BAAE67",Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,UNKNOWN,"If a third-party breach exposes sensitive data, the organization may face regulatory reporting obligations, financial losses, and reputational harm.",Medium,3,4,12,False,,,,,Medium,2,4,5,4,1,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",,,Strengthen third-party security requirements | Improve monitoring/detection | Review data minimization and access controls,NIST AC-3; NIST SI-4; NIST SA-9,,"Derived from incident cluster CL-000059. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_BREACH.",Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-13 to 2026-03-13 across 2 source(s). Representative sources: Orthopaedic Institute of Western Kentucky Patients Affected by Vendor Data Breach - The HIPAA Journal | Orthopaedic Institute of Western Kentucky Patients Affected by Vendor Data Breach - The HIPAA Journal,2026-03-18T19:26:57
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000060,SECURITY_BREACH,UNKNOWN,"EV-94A512BB71,EV-94A512BB71",Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,UNKNOWN,"If a third-party breach exposes sensitive data, the organization may face regulatory reporting obligations, financial losses, and reputational harm.",Medium,3,4,12,False,,,,,Medium,2,4,5,4,1,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",,,Strengthen third-party security requirements | Improve monitoring/detection | Review data minimization and access controls,NIST AC-3; NIST SI-4; NIST SA-9,,"Derived from incident cluster CL-000060. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_BREACH.",Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-13 to 2026-03-13 across 2 source(s). Representative sources: Shopify Blames a Compromised Third-Party App for Data Leak - eSecurity Planet | Shopify Blames a Compromised Third-Party App for Data Leak - eSecurity Planet,2026-03-18T19:26:57
RISK-UNKNOWN-ZONE-7BBE8F21,CL-000061,UNKNOWN,zone,EV-E3DDCB9FF9,UNKNOWN risk affects Procurement & Supply Chain,Technology,Procurement & Supply Chain,zone,"If UNKNOWN occurs, Procurement & Supply Chain may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting zone can disrupt Procurement & Supply Chain, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,,,"Derived from incident cluster CL-000061. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting zone in Procurement & Supply Chain. Evidence window: 2026-03-15 to 2026-03-15 across 1 source(s). Representative sources: LPG supply disruption halts glove production at MedTech Zone unit in Vizag - MSN,2026-03-18T19:26:57
RISK-OUTAGE_NETWORK-NETWORK-C79A7C5B,CL-000062,OUTAGE_NETWORK,network,"EV-B371AE0584,EV-B371AE0584",Network outage disrupts connectivity to critical services,Technology,Cloud Infrastructure,network,"If core network connectivity fails, users and systems may lose access to critical services, disrupting operations and recovery actions.",Medium,3,4,12,True,INC-0005,4.0,5.0,20.0,High,5,3,2,3,1,"OUTAGE_NETWORK affecting network can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",,,Increase network redundancy | Improve failover testing | Add synthetic monitoring for critical paths,NIST CP-2; NIST SC-5; ISO22301 8.4,,"Derived from incident cluster CL-000062. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_NETWORK. Internal enrichment: matched_outages_last_365d=1, sev1/high/critical=1, refs=INC-0005.",Risk signal (Medium): OUTAGE_NETWORK affecting network in Cloud Infrastructure. Evidence window: 2026-03-17 to 2026-03-17 across 2 source(s). Representative sources: 2026 network outage report and internet health check - Network World | 2026 network outage report and internet health check - Network World,2026-03-18T19:26:57
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000063,SECURITY_BREACH,UNKNOWN,"EV-8BE8BF4D2A,EV-8BE8BF4D2A",Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,UNKNOWN,"If a third-party breach exposes sensitive data, the organization may face regulatory reporting obligations, financial losses, and reputational harm.",Medium,3,4,12,False,,,,,Medium,2,4,5,4,1,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",,,Strengthen third-party security requirements | Improve monitoring/detection | Review data minimization and access controls,NIST AC-3; NIST SI-4; NIST SA-9,,"Derived from incident cluster CL-000063. Evidence strength=Medium, evidence_count=2, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_BREACH.",Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-17 to 2026-03-17 across 2 source(s). Representative sources: CommonSpirit Health Patients Affected by Vendor Data Breach - The HIPAA Journal | CommonSpirit Health Patients Affected by Vendor Data Breach - The HIPAA Journal,2026-03-18T19:26:57
