evidence_id,profile_id,search_query,source_type,publisher,title,published_date,ingested_date,url,normalized_title,raw_snippet,normalized_snippet,event_keywords,asset_keywords,entity_keywords,business_function_hint,event_type_hint,recency_days,is_duplicate_flag,relevance_score
EV-41EC80E2C5,SP-013,"wiper malware,destructive malware,disk wipe,data wiping system wiping,endpoint wipe,device wipe,operational disruption",news,The Economic Times,Stryker cyber attack: Which Iranian hacker group is suspected behind the breach and why did Iran choose a - The Economic Times,2026-03-11,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMi8gJBVV95cUxPbUM5TGF3SDhBLThIelMxTEJ2YkZETmtlWHo1MnJId21OaWgtekJ3MDkwZ3BFcVY3M18yU3lmSHRpYVdjaFBsS2ZnVmNab245WnFjWXU1TjczczF2OXY1bjh1NERVRzZHcFFhbmF5T3JXWGdURW80OHJFNmxyVy1aa0lfSkRlMGYyWmJHb1Uwbnk0cWlIYV9BaEtlaFlYNTNiZl9FODZFWVRnUmRJdjBCcThKRHB5aktJZFRHTDRPTGpaYkI5S1VzUk1vZUVlNUs4NnM0TFBHRnhxckRHOGk3d3piVXRFUGpaN240X3NQSzZkOWhaeVZYX1kwbWFYUXItaFhnNDFSQk5wdjlsdmNVYVFCZmdGeWFyUmI3cW9ySS1ueUtuTHpoRGh4OG9PVllWZld3cWZ6ZWQwZnRQOTBOU1BSNW1rbVZFQjJYb0RJM1F2QmN6amlsY2MzaFBhU3paY1hqZEJXU2t5S29qdGdDM0ln0gH3AkFVX3lxTE5HMzgzYUJFN29UbDBNNzlqbk85LUhETVZsRlhhX0JJck9rdElVMzVfak5UUXdDRkVsTm0yMVVaQnB0MU9NazJ6dTc2WGdwal90N3pqRWFsMVpmZXpZNWEyVjR4RmhJcDdnNHBpbE1NRF9sNzdTMlJJS1ljSkg3a0paQnJRbDljdnlPcWJrZ0ZyQ3ctT2ZjeldqNHRvQXk5a1AwTDR6dVpuanYxSU9kRTBXUHYxR2wwM1RqOUlxZkx5WURqcW5xdTU3Q2paUWRENXA5R05kTmpHbEctUGpLQi1ON1FrWjRYb1VtbXg4VXd6YTJUZlNGMFBSSjktdEpCMDN6VTFweldIdUlLamRGdG5nQldIS0QyT0RUckZValdTSGgzc0VmRjl1Z05IYTIyY3duMWFhSzVidUxkYms5N0R6bThMNFBvTHlFQW5uckZ0XzVpUWVaNzlmZGRxbGo3RzBYZnJQQXA0UExwVm9sS0NURWF5a2Eycw?oc=5,stryker cyber attack which iranian hacker group is suspected behind the breach and why did iran choose a the economic times,Stryker cyber attack: Which Iranian hacker group is suspected behind the breach and why did Iran choose a The Economic Times,stryker cyber attack which iranian hacker group is suspected behind the breach and why did iran choose a the economic times,breach,,,Security Operations,SECURITY_BREACH,7,False,0.3
EV-6CEFAE993B,SP-013,"wiper malware,destructive malware,disk wipe,data wiping system wiping,endpoint wipe,device wipe,operational disruption",news,cyfirma,Weekly Intelligence Report – 30 January 2026 - cyfirma,2026-01-30,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMifEFVX3lxTE03djhtRDBZQUVqTnNSUmN6QWNteGZ6dGZFSDFhSjd4THVjOGxEanp0ajNGTDhLVU1YYm13Y1Y1TElIZFZRckp1TEREU3R4eEIwTTFQMFFYQXNoTnFDWTQzZlRaMWxXTzVPdXI5RUtCd2luR3ZZSzhjTTEybEs?oc=5,weekly intelligence report 30 january 2026 cyfirma,Weekly Intelligence Report – 30 January 2026 cyfirma,weekly intelligence report 30 january 2026 cyfirma,,,,Security Operations,UNKNOWN,47,False,0.0
EV-AB2696EE5C,SP-013,"wiper malware,destructive malware,disk wipe,data wiping system wiping,endpoint wipe,device wipe,operational disruption",news,BleepingComputer,Sandworm hackers use data wipers to disrupt Ukraine's grain sector - BleepingComputer,2025-11-06,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxQeHhZdFhTYmVCbzNRTXp3dnVNNzkzTjZxcUU2Ty0wTUw2VHlfOUJjdEprVFBLbXZZYWQ2Z2UzXzdLNkxDckY3aXllemJKeElBbzU3TmRuWUdpTW94MU92dldwUUtMcmx6WnlIVDM0SlBhUTFwSEVaZjM2bXBmTkRyV2U2N2pIV19xUE9icFVkQnhYd0JXcjB2M19sMW90c2FDT0Fvc3E2cnlZM1pKT0xXVUwzc9IBuAFBVV95cUxQMXFtcEdoUGVHUzBBa3AtYlFGckt1bS1VM1NaY3dVSXBKOEg5bUVXTl9Ua3BrZW9FVXV3VHYwc1ZWdHRXM0lEdndjM19TYlVIdTFiZ2FOeUhxZnZKQS1OZnNoMmN3Z0dYNVF4dUhkd3BFejl1YkpMTGw4UHIySTc3SzNROEhKSVJaaTF4NzA1RDdIUUtOS0QzZHQzLTVTdmZwalZpTXhKaTdJbGlfSlR3WFJBZ1lNMVEy?oc=5,sandworm hackers use data wipers to disrupt ukraine s grain sector bleepingcomputer,Sandworm hackers use data wipers to disrupt Ukraine's grain sector BleepingComputer,sandworm hackers use data wipers to disrupt ukraine s grain sector bleepingcomputer,,,,Security Operations,DESTRUCTIVE_CYBER_ATTACK,132,False,0.25
EV-6FE9A94A90,SP-013,"wiper malware,destructive malware,disk wipe,data wiping system wiping,endpoint wipe,device wipe,operational disruption",news,Infosecurity Magazine,New Wiper Malware Targets Ukrainian Infrastructure - Infosecurity Magazine,2025-06-09,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxPQS02aGtMWWgxTjZPMkhFV2dRSE9vb3Z1N2ZPY1dOOUJyRFJZUUdvMlA4U09OQ1h6Y3NpSmlJMUNpZU04Sm5leGtNa19qQUxwRHM3UHlhc1o2T3Q4Vkktb1RKQUNhcUs5MlNIUzI0TGtBWDU5TGV6LUhJT0JKQVcwVmVsVQ?oc=5,new wiper malware targets ukrainian infrastructure infosecurity magazine,New Wiper Malware Targets Ukrainian Infrastructure Infosecurity Magazine,new wiper malware targets ukrainian infrastructure infosecurity magazine,,,,Security Operations,DESTRUCTIVE_CYBER_ATTACK,282,False,0.25
EV-E6E011A0B7,SP-013,"wiper malware,destructive malware,disk wipe,data wiping system wiping,endpoint wipe,device wipe,operational disruption",news,eSecurity Planet,New HybridPetya Ransomware Strikes Before Boot - eSecurity Planet,2025-09-17,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMikAFBVV95cUxQUXdSdVZ5X1d0YWRRdkV2dUJWRjE2dTVJOC1EODF1WUZHeGl4SXdjZTNkRUp4ay0zUUp4M3piNTVRUDZ6cVMwTmlJNFRfTGo5MC14cC1wVUUtU01Hell3QVFMNENQSVBHZmlkTk53Ykw1ZGFWU21fd0c2NFp5cW5faThvWGI3OFpRU0tocFB4TUc?oc=5,new hybridpetya ransomware strikes before boot esecurity planet,New HybridPetya Ransomware Strikes Before Boot eSecurity Planet,new hybridpetya ransomware strikes before boot esecurity planet,ransomware,,,Security Operations,SECURITY_RANSOMWARE,182,False,0.2
EV-911D8B222F,SP-013,"wiper malware,destructive malware,disk wipe,data wiping system wiping,endpoint wipe,device wipe,operational disruption",news,gbhackers.com,Sandworm APT Targets Poland’s Power Grid with DynoWiper Malware - gbhackers.com,2026-01-26,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1DV2RtMnlrZjdvbThpOWRPczFSY3A3dzFEUWswcFgzRkNMTzdjUDZDbHBTUjlCZjg0emxsaGwyMlBZZHBNMzN6RmxkONIBUEFVX3lxTFBlOVdjb2pjall6QXZiYmNXXzZZSmdfSGM2WVVDcU10eE5nOVV6SW1DTW00UG1xbTJPVVFJTkZNSDBrcDlTWVhxRTdHMF9rZWJP?oc=5,sandworm apt targets poland s power grid with dynowiper malware gbhackers com,Sandworm APT Targets Poland’s Power Grid with DynoWiper Malware gbhackers.com,sandworm apt targets poland s power grid with dynowiper malware gbhackers com,,,,Security Operations,DESTRUCTIVE_CYBER_ATTACK,51,False,0.25
EV-6AC661C651,SP-013,"wiper malware,destructive malware,disk wipe,data wiping system wiping,endpoint wipe,device wipe,operational disruption",news,SOCRadar® Cyber Intelligence Inc.,Dark Web Profile: Handala Hack - SOCRadar® Cyber Intelligence Inc.,2026-03-13,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9BcmR2U3ZReDNweXd4YmE5X2JNQ2RvaDlQa2JZTnVMTUFxV2JXOVpVWHhNXzg0aFZqT1RHUm5hNjNnTHZHTTNvbVJhTnJyVXZpU1dZVXlGeXpQM0QtNHItTml5Q01tdw?oc=5,dark web profile handala hack socradar cyber intelligence inc,Dark Web Profile: Handala Hack SOCRadar® Cyber Intelligence Inc.,dark web profile handala hack socradar cyber intelligence inc,,,,Security Operations,UNKNOWN,5,False,0.1
EV-3D10A5AB18,SP-013,"wiper malware,destructive malware,disk wipe,data wiping system wiping,endpoint wipe,device wipe,operational disruption",news,eSecurity Planet,"Critical Infrastructure, ICS/SCADA Systems Under Attack by Advanced Threat Groups - eSecurity Planet",2022-04-14,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMikAFBVV95cUxQSkwzQ1RMLUFyV3pva0N5a2JycV9GbUhTenRSUzJGRmhBVDVlQjBWRmFQWGlxcnAzS3Iwb3ljX25OWkJ0VmttcUdkMzhxbnZPVUJjb1lZTXRvakpVRFpCTDhFWTJSRWNIejZFWFY3cDVKNERoazFHLWxabXBWSVpmeE1EOWw0ZHFlVGJjZkFkUjE?oc=5,critical infrastructure ics scada systems under attack by advanced threat groups esecurity planet,"Critical Infrastructure, ICS/SCADA Systems Under Attack by Advanced Threat Groups eSecurity Planet",critical infrastructure ics scada systems under attack by advanced threat groups esecurity planet,,,,Security Operations,UNKNOWN,1434,False,0.0
EV-238AEE7B89,SP-013,"wiper malware,destructive malware,disk wipe,data wiping system wiping,endpoint wipe,device wipe,operational disruption",news,citybuzz -,How VectorCertain's SecureAgent Could Have Averted the Stryker Cyberattack Perpetrated by Iran - citybuzz -,2026-03-16,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNTGVWMVlxVVk0d010V3BjQjlFZDZ1SXkzMjNNek9qaEw4LXpPTmZmLTBlSXJMVjBnS2QtWFVsbHJ5YlQzelVOSWd4MW5JQVlZYnlBSmwyblNjYzVjYWRNdlVZRnN0LU5kR29PRUtOSFkzNEQwXzhyVFpxWER6ZlB6b2VNTFE2Nk82NzlXeHRrMW45WnJ4VW9CdExnWFExMHZkZjViLVhpekx1R0xMbWxUU09jQldNT0RNVTNmLUVlYThUTUdpQ3RYVg?oc=5,how vectorcertain s secureagent could have averted the stryker cyberattack perpetrated by iran citybuzz,How VectorCertain's SecureAgent Could Have Averted the Stryker Cyberattack Perpetrated by Iran citybuzz -,how vectorcertain s secureagent could have averted the stryker cyberattack perpetrated by iran citybuzz,,,,Security Operations,UNKNOWN,2,False,0.1
EV-0094D6F4C0,SP-013,"system wiping,endpoint wipe,device wipe,operational disruption",news,cyberpress.org,Stryker Confirms Massive Wiper Attack That Erased Thousands of Devices - cyberpress.org,2026-03-17,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMibkFVX3lxTE9RREtLLTJ2UG5HMXk2WkdROGFzWEktWFkxNEh1VS1lSVliaC0wOXZnZ0QwNWtLbmFRUkFTOERjcnFYWHhJSTFUOExoVUt5akJMcHVrcHlBVlBEdDN3c2Q1NGN0aVBCZDg4YWpfZV93?oc=5,stryker confirms massive wiper attack that erased thousands of devices cyberpress org,Stryker Confirms Massive Wiper Attack That Erased Thousands of Devices cyberpress.org,stryker confirms massive wiper attack that erased thousands of devices cyberpress org,,,,Security Operations,DESTRUCTIVE_CYBER_ATTACK,1,False,0.35
EV-26D1C169F5,SP-013,"system wiping,endpoint wipe,device wipe,operational disruption",news,The Tech Buzz,Pro-Iran Hackers Wipe Thousands of Stryker Devices in First Major U.S. Cyberattack - The Tech Buzz,2026-03-17,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxNaEZVT2tibzNzY1hOZzI4R1FnY1gwS2pILWdJbUg1ODNIa2s5MExvc3B6V1VhS0JRQldhZkIyZHc4eURUem10dUpMRWFjWGtoLTFlUThxUDhNRDZHXzY1T0hLTkoxY29XbXM3TVlGVFpTT2E3T3kzVnB4YlRJa1A2VUlNVlZRdXMxbzV0SFB3NkNCaldUcm44NTBjR1VCQm9uY0hNWHkzQmdvYTVGNGFSTGh0TFM?oc=5,pro iran hackers wipe thousands of stryker devices in first major u s cyberattack the tech buzz,Pro-Iran Hackers Wipe Thousands of Stryker Devices in First Major U.S. Cyberattack The Tech Buzz,pro iran hackers wipe thousands of stryker devices in first major u s cyberattack the tech buzz,,,,Security Operations,DESTRUCTIVE_CYBER_ATTACK,1,False,0.55
EV-E7F585BBC1,SP-013,"system wiping,endpoint wipe,device wipe,operational disruption",news,The HIPAA Journal,Iran Linked Hacking Group Wipes Data of U.S. Medical Device Manufacturer - The HIPAA Journal,2026-03-12,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMiZEFVX3lxTE54RTM0YTFXSU9kNjVtaHl2OTdDMkV4X1luRjl1Wl8zcmd5alp2UHV0TlAzNkE4VGpMc3lEeEhuSjBCeUw5UXc1aFZEV3NYRzVkOTBQU0JzMFlXTDhOS0ktTEc0Mko?oc=5,iran linked hacking group wipes data of u s medical device manufacturer the hipaa journal,Iran Linked Hacking Group Wipes Data of U.S. Medical Device Manufacturer The HIPAA Journal,iran linked hacking group wipes data of u s medical device manufacturer the hipaa journal,,,,Security Operations,DESTRUCTIVE_CYBER_ATTACK,6,False,0.55
EV-A90A824236,SP-013,"system wiping,endpoint wipe,device wipe,operational disruption",news,Arctic Wolf,Stryker Systems Disrupted in Cyber Attack; Handala Group Claims Responsibility - Arctic Wolf,2026-03-13,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxQSm43TlVoTjRHdG9ZZGZQeDFBWWN6em1ySl9ONmNNNDlxLXdrXzdnaWFFemZKVDlGR2lVTGx6MHdhZHJ4ZU9vZWZzc2VoNWRzN1ZpWU9FTzhhVDVvUkZjTG5rd0tTSnRBZl9WMTc2Njd1ckdhS1lwQ0syNFlWdUNDOW9tQUEzZjNDMVllUW1Td19ZdzF6OXlTQ014bFlGOTRPblMxcHAyUWJLZGZPNHhMRHFGNA?oc=5,stryker systems disrupted in cyber attack handala group claims responsibility arctic wolf,Stryker Systems Disrupted in Cyber Attack; Handala Group Claims Responsibility Arctic Wolf,stryker systems disrupted in cyber attack handala group claims responsibility arctic wolf,,,,Security Operations,CYBER_OPERATIONAL_DISRUPTION,5,False,0.1
EV-05C6A76EAF,SP-013,"system wiping,endpoint wipe,device wipe,operational disruption",news,SC Media,"Stryker cyberattack contained, but experts warn repair costs could soar - SC Media",2026-03-17,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMioAFBVV95cUxQUnpRZW5WMmNvMGVCQmxzOUZPUE5zWDIwMTNNak43ZURtMXY4MS1pZDloQl84ZGEwOGxsai0xSDF5M1M1VlhSZXZJY3VqNWEza2hwSGh0eFZwSUQyTzB2RzkyRHp1TFJlcW9STXY4c0hWYkk0STJycHg4THRfdDhreDNpcXFET0U4TXlSZ2JLSmlhS3VlMUdGUHZEX2trR1Yz?oc=5,stryker cyberattack contained but experts warn repair costs could soar sc media,"Stryker cyberattack contained, but experts warn repair costs could soar SC Media",stryker cyberattack contained but experts warn repair costs could soar sc media,,,,Security Operations,UNKNOWN,1,False,0.1
EV-86B8677898,SP-013,"system wiping,endpoint wipe,device wipe,operational disruption",news,SecurityWeek,Iran-Linked Hacker Attack on Stryker Disrupted Manufacturing and Shipping - SecurityWeek,2026-03-13,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMipgFBVV95cUxNbzV4N3ZlaWVqaGZud25GbEhpbS1KMkVsR3hkQ3FFRE5SblZWRzlHczVNT0J1Nk16enZUQ3pYOHBTVnJBRi1aZzk2OXZHYnlYOWdDUm9RLWZqWlBVUk1jN1BkTXUzS1pKTDJSaXZESC1XZGlLM0xLS1JoeXhaYzk0ZWNNc2VjQThIRHVnMzg4enVFaW1fUnpiV3NkZDJEZnNtajZqck5R0gGrAUFVX3lxTFBqN3l0Vzk0d3Vxak1OVmdVZFJBNHFEbDdSNTZTTUpLTWdvNlZfNnRlb0s3Z1ZMaHRLbllYZ0VBU2xvZWRhQlhRME1xZ2tPczFGakJtWmNiZlQtYXAteW1ZWlZiNnFfOXNfb0s3UHdrcW1oc3F5WjBmaklSTld3X1F4LS1kVGpTSmhILXFMd245eTg1bms1MHkxcEg5Zm1VUFBxWmVPT2hJNXEwVQ?oc=5,iran linked hacker attack on stryker disrupted manufacturing and shipping securityweek,Iran-Linked Hacker Attack on Stryker Disrupted Manufacturing and Shipping SecurityWeek,iran linked hacker attack on stryker disrupted manufacturing and shipping securityweek,,,,Security Operations,CYBER_OPERATIONAL_DISRUPTION,5,False,0.1
EV-01ADC16365,SP-013,"system wiping,endpoint wipe,device wipe,operational disruption",news,findarticles.com,Stryker Restoring Systems After Pro-Iran Cyberattack - findarticles.com,2026-03-17,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMikgFBVV95cUxPWVUtMmw5TlZ1V1dkZEZOSGRQRXowVHdGeVczT0lIeFNoS2dnRE1HNnp0WHhuUDVFT1VpV1d6MFRrZ3ZOZzdJZWMwMUxPZU8zTUFPS0NhejBmSnBCYThXMEZTN3Y4c0kxajFxdFBwNDN2Y25SNi1XN0NDcjV1OEtNRTNtMXNMVnlMZERWSWZOa1pFZ9IBkgFBVV95cUxPWVUtMmw5TlZ1V1dkZEZOSGRQRXowVHdGeVczT0lIeFNoS2dnRE1HNnp0WHhuUDVFT1VpV1d6MFRrZ3ZOZzdJZWMwMUxPZU8zTUFPS0NhejBmSnBCYThXMEZTN3Y4c0kxajFxdFBwNDN2Y25SNi1XN0NDcjV1OEtNRTNtMXNMVnlMZERWSWZOa1pFZw?oc=5,stryker restoring systems after pro iran cyberattack findarticles com,Stryker Restoring Systems After Pro-Iran Cyberattack findarticles.com,stryker restoring systems after pro iran cyberattack findarticles com,,,,Security Operations,UNKNOWN,1,False,0.1
EV-36FADE5A89,SP-013,"system wiping,endpoint wipe,device wipe,operational disruption",news,CyberSecurityNews,Stryker Confirms Destructive Wiper Attack – Tens of Thousands of Devices Wiped - CyberSecurityNews,2026-03-17,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1KSWo3SGxIUU1XdmdGVWxvR1k0QXVjbGhUY3I5MHVrWjhRSXZ0MllyMU9NRWZ6VzN3M0lCcUV1andSUEx4S09GNHNUcXFWdmNYWWp0LW51ZHd2TXNTcnVZaQ?oc=5,stryker confirms destructive wiper attack tens of thousands of devices wiped cybersecuritynews,Stryker Confirms Destructive Wiper Attack – Tens of Thousands of Devices Wiped CyberSecurityNews,stryker confirms destructive wiper attack tens of thousands of devices wiped cybersecuritynews,,,,Security Operations,DESTRUCTIVE_CYBER_ATTACK,1,False,0.35
EV-DA054C21DD,SP-013,"system wiping,endpoint wipe,device wipe,operational disruption",news,IT Security Guru,Iran-Linked Hacktivists Claim Destructive Cyberattack on Medtech Firm Stryker - IT Security Guru,2026-03-13,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxOZF9KQ256UDJaTm82REFNUjc2b2Y3T0R4cTI3RW9xS0tYMWZCNUpES2drN3V5R2F1ZW9YYi1qNHczc0tuenBVRkRpbEtDRWFyS1hIZThNbXZRVVhKNDhfV0FqMWpPXzJnb3Y5YXRfR1p6cGtBcktRWmZQM2xXLV92QlpPS3NfQmUwZEVnY2JhdWxpdnlNem13eU5rSkVnWmJVX0hpOEZWZ1hGWEV5cUZaOTZjbFhodXUxMU5xaA?oc=5,iran linked hacktivists claim destructive cyberattack on medtech firm stryker it security guru,Iran-Linked Hacktivists Claim Destructive Cyberattack on Medtech Firm Stryker IT Security Guru,iran linked hacktivists claim destructive cyberattack on medtech firm stryker it security guru,,,,Security Operations,UNKNOWN,5,False,0.35
EV-4F9EC908C1,SP-013,"system wiping,endpoint wipe,device wipe,operational disruption",news,Krebs on Security,Iran-Backed Hackers Claim Wiper Attack on Medtech Firm Stryker - Krebs on Security,2026-03-11,2026-03-19T00:03:23+00:00,https://news.google.com/rss/articles/CBMioAFBVV95cUxPMVktSHl1czFMVVJuT2VBekV3NDJ5MDh0WXQ2MnhKVF9QZ21YWEthV3YtcjRYTjJuNzZaeDN3b3EtM2ZFQUo4bVNxRHV4VWhMQUtzRlVaSDc3NERFenoxYlZjVVlkRzJPNmViZ3NvZjNzTjZqU1FnbFhYWUNPU3pFYTRzSUpYSjRmOFJlcGhRZEpNMjdFLUhJY280Mm1BRC1Z?oc=5,iran backed hackers claim wiper attack on medtech firm stryker krebs on security,Iran-Backed Hackers Claim Wiper Attack on Medtech Firm Stryker Krebs on Security,iran backed hackers claim wiper attack on medtech firm stryker krebs on security,,,,Security Operations,DESTRUCTIVE_CYBER_ATTACK,7,False,0.35
EV-B38B86E435,SP-014,"cyberattack disrupted manufacturing,cyberattack halted shipping,order processing disrupted",news,WSJ,Stryker Says Cyberattack Disruption Is Continuing - WSJ,2026-03-12,2026-03-19T00:03:24+00:00,https://news.google.com/rss/articles/CBMiowNBVV95cUxNelB1UFNjRFBNa2ZoNGkyOFQzU0I5UmwycjBJWHhlMGdGeFZiRUNjZThac0lXck54ekI5QW5BNklEMktodWZWbTJ5azNxV00zdVVjNDBadTZHcWN1c0VITVphMHJBUkRhNFVLT2g0bERYbGtLX0FiT3pBbzNnNDQ2ZFp2Z28tc3hRTlo1V1FSTVhsYWstOFBpeU53NlpFSWdUdWN2dmxpVnFlRUZGcjJTazdwNFpZd2pCcFhkTGtXWVRPY0FjYVJyT2xKS05HT3QxV2NMR3ZZWEJsb2ZpWVlsamZzYm1PX09QWHhtczFnbFpjTWpKMktmcVhqT2psZXJHMHNUMHliSnVvc1dJNmZpMElkU3FXdEFkbXhETW03NE1PazlKTEhIcTg2UlF2MFZqaWMyUFpmd2liOVVTZ1hHYlZ4WTMyXzlFU3djTm5YM0Y0OHl0TDBiMEFTbTIxV29teS1VdENlRkNwVjBhRFE2T01kbkNseGZYYkxEdlQ4b2M3NWNQV0dMeGVKUDl0ME5XSF9vQVZaQlVieTdYNmE4alNwNA?oc=5,stryker says cyberattack disruption is continuing wsj,Stryker Says Cyberattack Disruption Is Continuing WSJ,stryker says cyberattack disruption is continuing wsj,disruption,,,IT Operations,CYBER_OPERATIONAL_DISRUPTION,6,False,0.75
EV-95B4FF13C5,SP-014,"cyberattack disrupted manufacturing,cyberattack halted shipping,order processing disrupted",news,24/7 Wall St.,A Cyberattack Just Put Stryker’s $25 Billion Growth Story to the Test - 24/7 Wall St.,2026-03-13,2026-03-19T00:03:24+00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxOSlZVOFpBYUdxT1ZpODJZdmxBNHlUWGdBNEVkV1NPYVJPUUNQaFJYXzRuS0l6dGFmZkgwcWM0UEZqRzZZS0RzX2dMQUNWZnlGWXJNTnhoOXVZNWF3OWVLNTl4QVMtczhUbS1HNlAydmhwQVEtNkVRb2hlNURWRzloVWxsc19HaUNuZ0dfRlBHS0Q0R2hST24zSWtLdUNlUlMyZEdDMm5MbXRKUzB5V25MTQ?oc=5,a cyberattack just put stryker s 25 billion growth story to the test 24 7 wall st,A Cyberattack Just Put Stryker’s $25 Billion Growth Story to the Test 24/7 Wall St.,a cyberattack just put stryker s 25 billion growth story to the test 24 7 wall st,,,,IT Operations,UNKNOWN,5,False,0.35
EV-3A4DEADFA1,SP-014,"cyberattack disrupted manufacturing,cyberattack halted shipping,order processing disrupted",news,AOL.com,A Cyberattack Just Put Stryker’s $25 Billion Growth Story to the Test - AOL.com,2026-03-13,2026-03-19T00:03:24+00:00,https://news.google.com/rss/articles/CBMigAFBVV95cUxQSTE5Zm9JLXoyQUdUWTJ1dUxXNW1ISXM0N0ZYZlJyRk9VQklfcWVHYUV1NVpqN3RaeTBvY3hNeUpPZjRmd3J2N3hVTGIweUsyNzFFamptUmJPSGNhR2psRkd6WDVJcWJrY1JSV1dhMGRZNmdZTkVUWEwwR1NzV1JHbQ?oc=5,a cyberattack just put stryker s 25 billion growth story to the test aol com,A Cyberattack Just Put Stryker’s $25 Billion Growth Story to the Test AOL.com,a cyberattack just put stryker s 25 billion growth story to the test aol com,,,,IT Operations,UNKNOWN,5,False,0.35
EV-945F0AEB0A,SP-014,"cyberattack disrupted manufacturing,cyberattack halted shipping,order processing disrupted",news,Industrial Cyber,Brewer Asahi suspends domestic operations after cyberattack disrupts ordering and shipping - Industrial Cyber,2025-10-01,2026-03-19T00:03:24+00:00,https://news.google.com/rss/articles/CBMizAFBVV95cUxPYTlyNmVLaW52My0tMG9Lc0ZCcHVOZ2dyREtwS2RXdHI5NHJQbF82eDNhRnFpWlNSM3VVN0F6SWh1dWtzQ1pCamdCZVRGQXJUM3lkb1BXcHFXR21Wem5YZGRjbzBkcS1KNS0tN0F3MjhlTUdTend3S3hBRUQ4Y1BUTHhxN05OZ29mWmsyaUNMQ2U0RGgyZGVzLVBQTHN3dkQwcDRtTHpGVWwwd0cyNUlRTDZweU1sb2U3aXM0SXNwSl9JZlJ0ZHh3bjBodk4?oc=5,brewer asahi suspends domestic operations after cyberattack disrupts ordering and shipping industrial cyber,Brewer Asahi suspends domestic operations after cyberattack disrupts ordering and shipping Industrial Cyber,brewer asahi suspends domestic operations after cyberattack disrupts ordering and shipping industrial cyber,,,,IT Operations,CYBER_OPERATIONAL_DISRUPTION,168,False,0.25
EV-132952ACC3,SP-014,"cyberattack disrupted manufacturing,cyberattack halted shipping,order processing disrupted",news,OC Academy,Stryker Cyberattack Impact on Medical Device Supply Chains - OC Academy,2026-03-13,2026-03-19T00:03:24+00:00,https://news.google.com/rss/articles/CBMif0FVX3lxTFBXQk1sSHRYV09tTkw4MXJpck9EQ2htS0o3YkhTbXpBT2JkSFpwZ1RTTHFlUE9OblZBMmsxUUpQZEFhM0hVdjhvbE83T2pWQXNZbnN2YzBWTHE1NVZkR3R0RFctclNVNkhERnpLWnJ6R1pjcFFoVHNmLVhzWHE1RXM?oc=5,stryker cyberattack impact on medical device supply chains oc academy,Stryker Cyberattack Impact on Medical Device Supply Chains OC Academy,stryker cyberattack impact on medical device supply chains oc academy,,,,IT Operations,UNKNOWN,5,False,0.35
EV-25E32EF2DA,SP-014,"cyberattack disrupted manufacturing,cyberattack halted shipping,order processing disrupted",news,SQ Magazine,Iran Linked Hackers Claim Massive Attack on Stryker - SQ Magazine,2026-03-13,2026-03-19T00:03:24+00:00,https://news.google.com/rss/articles/CBMic0FVX3lxTE9RR014WGRDLWZ3d1liTnhFOWx0QmJRZ0tUaWcteVJab01ieHRwbTZOVVpMRkJoemFFckJoZFhmc1ZJX3dCNUd1RHNJOXBuOFpGdUp1TS0wRWsyNUN0ZFdkM1V5NHp0dzBablFZTzg5cm55cHM?oc=5,iran linked hackers claim massive attack on stryker sq magazine,Iran Linked Hackers Claim Massive Attack on Stryker SQ Magazine,iran linked hackers claim massive attack on stryker sq magazine,,,,IT Operations,UNKNOWN,5,False,0.1
