rank,risk_id,cluster_id,title,risk_category,business_function,event_type,primary_asset_or_service,score_used,likelihood_used,impact_used,risk_score_baseline,risk_score_adjusted,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary,impact_narrative,evidence_count,start_date,end_date,publishers,urls_sample,impact_keywords,entity_summary,cluster_summary
112,RISK-INTEGRATION_FAILURE-API-00793A66,CL-000171,Integration disruption interrupts partner and supplier transactions,Technology,Transportation & Logistics,INTEGRATION_FAILURE,api,6,2,3,6,,Weak,Medium,False,,Add alternate transaction paths | Implement queue buffering,NIST SI-4; NIST CP-2; ISO22301 8.4,"Risk signal (Weak): INTEGRATION_FAILURE affecting api in Transportation & Logistics. Evidence window: 2026-03-18 to 2026-03-18 across 1 source(s). Representative sources: Claude down, when will AI chatbot be back up, and how to fix API error 500 message? Claude outage affected - The Economic Times","INTEGRATION_FAILURE affecting api can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2026-03-10,2026-03-10,TechTarget,https://news.google.com/rss/articles/CBMirAFBVV95cUxPLTh3YzkyaEFQLVBBUjVqODgxY1FwYXg5QVdCcGR0d2VYWVRxVlJlMUdaVV84UW1FZmhWQ3owU0ZxVi1aUWRTMkNDNTNnSFRpNDAxR0pMbTgxeHFHXzZLamwzUXNxRzhoaUFaWGxLSnQ1UjlMUzdoQnlYUjRZeGE2LWloZnBEdzZ2RzFaUktFdG5LTlRtakZmYzctNXB6V2xzdUtjcldOOWZ2am5o?oc=5,,,UNKNOWN affecting network in Network Infrastructure.
113,RISK-UNKNOWN-CLOUD-7BEDDA91,CL-000187,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,UNKNOWN,cloud,6,2,3,6,,Weak,Medium,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting cloud in Distribution Operations. Evidence window: 2026-04-14 to 2026-04-14 across 1 source(s). Representative sources: ORCA Hybrid Warehouse System | Cloud & Local Operation | Synergy Logistics - News and Statistics - IndexBox,"UNKNOWN affecting cloud can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2026-03-20,2026-03-20,ABC News,https://news.google.com/rss/articles/CBMipAFBVV95cUxPb21XUjVrYTNUMTloOGNOU24ybWhuQkUwSXJKWDVPeTNnVWZ3aG1rSjcyQjNKaVVyZ1Q1TzJLLVJTUlZ6cWJ3MC14SnBkbWV3ek5EWHFFSUItZGFnSWhQRGtGcHVWeXkwaDJtZHdLUFBIbHlydjFlejBTQjduRnMyOWR5MUlybmRUNXRjTnhVVDRYeG9ZVzhmckxiN01EWWZFQ0VxWNIBqgFBVV95cUxNRnFuX2g2bE5DRkQwR1N6cjJFalc3SGRYaFBjLUVXb2U5MGxNeml3MXA5S1JCX3psU3VBRHVpZXBKUm0tWlQ5bkk3ZmdqTGtBbGo3U3hwekt4YU9jUUIwTXZvVnlrVWV3VjM4UERZa3ZaNUlNV3c3eW1lNFE0UXdRMlhyak1CbHhxLXIwc1FuS2x1WWZZVkRqMjRBVlRfX0Q0amVKSkRtZXhLZw?oc=5,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.
114,RISK-INTEGRATION_FAILURE-API-00793A66,CL-000188,Integration disruption interrupts partner and supplier transactions,Technology,Transportation & Logistics,INTEGRATION_FAILURE,api,6,2,3,6,,Weak,Medium,False,,Add alternate transaction paths | Implement queue buffering,NIST SI-4; NIST CP-2; ISO22301 8.4,"Risk signal (Weak): INTEGRATION_FAILURE affecting api in Transportation & Logistics. Evidence window: 2026-04-15 to 2026-04-15 across 1 source(s). Representative sources: Claude, Yahoo down? How to solve API 500 error amid massive outage; company responds | Hindustan Times - Hindustan Times","INTEGRATION_FAILURE affecting api can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2026-03-22,2026-03-22,Haaretz,https://news.google.com/rss/articles/CBMijgJBVV95cUxPNVFvbFlsU3VoSGp4YXE3b0kyeWtUdzdKWnVKN3RWdWFIdWtNY21Pck94bElyODhwVVJVUUFoUWtza1NTVGo0c0pzcWpwMXZoLVRlS3RYMU5ibVBYZ2E2Mm0wWkM4RW9QOS05UTBtYmpMSWNOa2Yzd3M1NzA1LUh4elIwLV8xU1Z5LXZlbkRSTXdHdHkxR3AzUG1QYWcwa0VtdTZCaklRbTV5Ml9rV2NXZlhxRG94RW5ZQ0dscXluMzIyeGpCblM5amxVdWJqMW1mY3dENlQxY0NhOXRranZPMzBHY0txRy1yT3ZqdnNmYWYwV1NZOVFvc3FBbTFRUHBiRmU2TlRkT2hnVmlvUHc?oc=5,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.
115,RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000001,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting UNKNOWN in Order Processing. Evidence window: 2017-03-25 to 2017-03-25 across 1 source(s). Representative sources: What Is ""Too Big to Fail?"" Definition, History & Key Financial Reforms - Investopedia","UNKNOWN affecting UNKNOWN can disrupt Order Processing, causing operational delays and recovery complications.",1,2017-03-25,2017-03-25,Investopedia,https://news.google.com/rss/articles/CBMiaEFVX3lxTE42d3E2Y1dnSlN2TzB4SGttYzJKMHFBc2FqZGRvaVRwSy1LTHlNQ052cm5tYmdXSDYzMGxlT01QVGNsN0xkbWpmZU1UMXpHOVp2RFZtbnoxeERVejlKNTY2ODBjd2gwMGdy?oc=5,,,UNKNOWN affecting UNKNOWN in Order Processing.
116,RISK-UNKNOWN-ERP-D930965F,CL-000002,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,erp,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting erp in Order Processing. Evidence window: 2017-03-26 to 2017-03-26 across 1 source(s). Representative sources: Enterprise Resource Planning (ERP): Meaning, Components, and Examples - Investopedia","UNKNOWN affecting erp can disrupt Order Processing, causing operational delays and recovery complications.",1,2018-09-12,2018-09-12,Investopedia,https://news.google.com/rss/articles/CBMingFBVV95cUxQd0d1TGRQQnNadFZjdHBORTg4M25lcnE1SVlscXFlNV9GT1dmS1JIWlFjZ0RCVG41M2lLOFZMVDB3WG9oZmFfaERySE1zVDNiTWh5V0NRaGlrNzd4VlBGOGZaQ2JETzQydWU2YkpxQnJOb2wzb0FIRDdmdVpBN2wxZWNjbWFBREdYTWhYcXlsT0ZUbEJMeExBOFpiZHpMdw?oc=5,,,UNKNOWN affecting UNKNOWN in Order Processing.
117,RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000003,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Order Processing. Evidence window: 2017-03-26 to 2017-03-26 across 1 source(s). Representative sources: Understanding Straight-Through Processing (STP): Automation in Finance - Investopedia,"UNKNOWN affecting UNKNOWN can disrupt Order Processing, causing operational delays and recovery complications.",1,2019-01-04,2019-01-04,Mintz,https://news.google.com/rss/articles/CBMiswFBVV95cUxQNVZXSW9lell0cXZYcVV4bHNvNVFiOVV0V3Z0ZmVfMlNFbXB1a1p5eXctcDVZRkgtaFZCaG5lWXJsSjNoMFo1S091clZWdTVjcFBWMXYxbElDclhiT0JzTm5fWjBZUUY4b0p5TDVmZnZicG9BaFcyQVJObDlBaUM1Z2ZhZXlUTFNQcjRFZ3F1cWFmcFNPZkNwbDU5VUJmSEtsSVFNbW1BaHh1Z3F2QjBLOE1HTQ?oc=5,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.
118,RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000004,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,DESTRUCTIVE_CYBER_ATTACK,systems,6,2,3,6,,Weak,Low,False,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations. Evidence window: 2022-01-31 to 2022-01-31 across 1 source(s). Representative sources: How CrowdStrike Protects Against Data-Wiping Malware - CrowdStrike,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",1,2022-01-31,2022-01-31,CrowdStrike,https://news.google.com/rss/articles/CBMilwFBVV95cUxPZ3ZNM0VfZ2t4RDEwNXNnOHFINUpJeWEwaHZjRHhzcjZHYm5tdlFYbHJfX3BDUlFnWjNlNjNzcFBRMXRsWDRvRzhlZnQzaGEwZ0FpTTZXN0xiMXllTkh5QlJHSW1TR1hnTDlJeWpWcHZuN0hBaTdLUTFZRXVwS0RSSEE4WXA3STM4LWVRSy1ibExlWENIM0tV?oc=5,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.
119,RISK-UNKNOWN-SYSTEMS-7536EA1B,CL-000005,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,UNKNOWN,systems,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting systems in Distribution Operations. Evidence window: 2022-03-31 to 2022-03-31 across 1 source(s). Representative sources: Chipotle tests a high-tech inventory tracking system - Restaurant Business,"UNKNOWN affecting systems can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2022-03-16,2022-03-16,SOC Prime,https://news.google.com/rss/articles/CBMipwFBVV95cUxQUF83VUVkUFVtZllPdkFnWFMyazVQbVlNdUtma1JxWXRySmxQc2k5REE4QjgxUjluRUVYenBrX1QtcFFyTjByRDRQV2tsSjloelh6SUVqSzBjeHNLdElEWXV2THpLNGNwLTlSWkVtRXNYY2xxb1hhSlk2QUZfVG5HcXpOZVY0UUxnbVdjeFdReXBzVV81akFlVGtGUzJWUURkSUdqNTVqQQ?oc=5,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.
120,RISK-UNKNOWN-UNKNOWN-272AAEE2,CL-000006,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Distribution Operations. Evidence window: 2023-01-03 to 2023-01-03 across 1 source(s). Representative sources: Drones take the night shift for improved inventory tracking - Design World,"UNKNOWN affecting UNKNOWN can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2022-12-13,2022-12-13,Center for American Progress,https://news.google.com/rss/articles/CBMisgFBVV95cUxOdmhGZDNpclJXVFBCTjJVSnEyVlhWOEVIUmw1UHY5Uy1jbk5LSWgycEZSVkZsV0F5dm1waVZZcnZOdGlNREFNXzR3bW9qb0pkTDZpaGlvMm5sZEI1TEZxTUxxYjdQcWFLdHlGbUhZWS1VX0RsaGJoeGt2emJwT25WR0FvWHF0c2I2SGpBYkdzYThpSlZNSmdleDFYNE5nR2ZpZk5FSkxSN0kwYWFQbG5vWVBB?oc=5,,,UNKNOWN affecting systems in Order Processing.
121,RISK-UNKNOWN-SYSTEMS-7536EA1B,CL-000008,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,UNKNOWN,systems,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting systems in Distribution Operations. Evidence window: 2023-07-17 to 2023-07-17 across 1 source(s). Representative sources: 20 of the Best Warehouse Management System Solutions to Consider - Solutions Review,"UNKNOWN affecting systems can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2023-04-21,2023-04-21,ERP Today,https://news.google.com/rss/articles/CBMikAFBVV95cUxOS0JKZzZpVVlkYlFRd1RpVjZiNFdTTnNUQ1pkNjh6aTcwZWJfd1hTdzd0MGFIWGJoZGxwbHhpNjNUZWc4Y0VUc2NPVXRZcHFqakgtaFpkUGQ1VU9FbFBVVzFyQ1FrLUFVX1RlX2NWZFNSa2YzdFpQaWpmd29KSHJNUkJfM2hadUppQnREX2RoeUY?oc=5,outage,,OUTAGE_CLOUD_REGION affecting cloud in Order Processing.
122,RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000009,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Order Processing. Evidence window: 2023-11-16 to 2023-11-16 across 1 source(s). Representative sources: Continuous vetting: keep your finances in order - army.mil,"UNKNOWN affecting UNKNOWN can disrupt Order Processing, causing operational delays and recovery complications.",1,2023-11-16,2023-11-16,army.mil,https://news.google.com/rss/articles/CBMiigFBVV95cUxOUnB2b0EwQ1lBZzVVSXp5RDhJbFFSOVhnc3VrZVJCZVBYbUFFajU2NnVlWkZ5N2pMamJZNFVZOHRNc1U1N2ZGMGVWTWlWZlY3bFdNTmQ1cnZQLUFsMmZLVHd0cmt4VE1Odkp1amdXVV9OTUoyYmE3S3hVR0xEYVdpWWZBS24wNWF3SlHSAY8BQVVfeXFMTnRKRE4xdDM5eVlQNzhpMVJ6Q3lmSlRsaDdqVGlfSGFOUnZWSFJuMzJ1RXpEQlNBSUhKQ1h0NC1UcHhFd0NPU1g3aFpjNGVKMzVyMmlhLTltaE1yYVRBQzExNExnazdvR1BsakVsNGI3WFg0QkY0SDdRT2NBN2JuNEpCY1RZQ241cEp0LWJoblE?oc=5,,,UNKNOWN affecting UNKNOWN in Order Processing.
123,RISK-UNKNOWN-UNKNOWN-272AAEE2,CL-000010,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Distribution Operations. Evidence window: 2023-12-08 to 2023-12-08 across 1 source(s). Representative sources: Warehouse drones scan codes to help track inventory - Indianapolis Business Journal,"UNKNOWN affecting UNKNOWN can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2023-12-08,2023-12-08,Indianapolis Business Journal,https://news.google.com/rss/articles/CBMihwFBVV95cUxNZHNLTFc3VnJKWVkwMnBqN0RqQjY3ZUZybm1rMTVJNmY4aV9CcjlqM2tib20wb3k2Q1k1c1B0X1NUaUNEd1Z4WFNybnBwNkpTSnRrbDNBNXZYODNreG1Ca1kxc0NkM3R5eTZJRks0WHBMcVlOZWZDX1pOc3FvTHRNUkN0a2twVGM?oc=5,,,UNKNOWN affecting UNKNOWN in Distribution Operations.
124,RISK-UNKNOWN-UNKNOWN-AD10A240,CL-000012,UNKNOWN risk affects Physical Infrastructure,Technology,Physical Infrastructure,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Physical Infrastructure. Evidence window: 2024-11-25 to 2024-11-25 across 1 source(s). Representative sources: K-Pop’s CD Problem: Environmental Groups Sound Alarm on Industry’s Carbon Footprint - Variety,"UNKNOWN affecting UNKNOWN can disrupt Physical Infrastructure, causing operational delays and recovery complications.",1,2024-05-31,2024-05-31,Data Center Knowledge,https://news.google.com/rss/articles/CBMirAFBVV95cUxPR1c5RVpJczV0bFNhUjhwaXVwaFBXZC1LcXhxUmZ0Z0ZCVVEtWG1CWWtsNXVDZ19MQXRsWWRlbjhLOTRma1RWb01jclQyMTJvdEJOeVdUbFpUbzNWSWQ3dWJZQnNveS1memhIMFQ1aVZNeWkyNndmdTd0bFhfYThYS216OHFySW9DcmFkY0NpaFVJS08tWWtrREhQRnlYdzlZbTlUaTA3ZDhXX3dO?oc=5,outage,,OUTAGE_APPLICATION affecting applications in Network Infrastructure.
125,RISK-UNKNOWN-UNKNOWN-272AAEE2,CL-000013,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Distribution Operations. Evidence window: 2025-02-25 to 2025-02-25 across 1 source(s). Representative sources: RFID Solutions Attract Attention for Medication Inventory Management - American Hospital Association,"UNKNOWN affecting UNKNOWN can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2024-07-19,2024-07-19,International Airport Review,https://news.google.com/rss/articles/CBMipAFBVV95cUxQVXBvcXI4WmItQm5HZW1lMmFjSm5DY0FoV3BmTVB4QWZUa0NuaG5CRVE3aXhBUDN2RzBFeEZGSG44YVI3VXRCN0pTZV9QcmN3V2xnYjNhakd4UjcySXFuaHpNWjlXMy1ZRWlQNlBLWW1oTHBPMlJnT0lTSkp3blk1RmgyWTBOeGh2Ml9XVWMtM0E0cmMtZEdqLURqWV9HSWN0YmNTZA?oc=5,outage,,OUTAGE_APPLICATION affecting applications in Supplier Integration.
126,RISK-UNKNOWN-UNKNOWN-E23A5F28,CL-000015,UNKNOWN risk affects Security Operations,Technology,Security Operations,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Security Operations. Evidence window: 2025-05-03 to 2025-05-03 across 1 source(s). Representative sources: Malicious Go Modules Deliver Disk-Wiping Linux Malware in Advanced Supply Chain Attack - The Hacker News,"UNKNOWN affecting UNKNOWN can disrupt Security Operations, causing operational delays and recovery complications.",1,2025-02-17,2025-02-17,Inbound Logistics,https://news.google.com/rss/articles/CBMirAFBVV95cUxPdk5pVmRidGZqbUJ4WGdGVXlSdXVBelAtN0tXWnc2Q0k2d2JJTmN0Yjl4U3hyRDZIQk1RMDQ2NElIYW55Y0FzYm96Mm9fSEl0SmVCVEtFR2tSZXJlT0F5QVAyNmNjM0Nyc2gwTzVwYmwzNkF5Ti1OYUp1QndDa25nS3FGLWo5UlFXTzhBMW5tcjEyTDNZcC1aU3RjRmZNWlZiMlF0d3hrM19tbnJw?oc=5,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.
127,RISK-UNKNOWN-WMS-D55FE7BC,CL-000016,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,UNKNOWN,wms,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting wms in Distribution Operations. Evidence window: 2025-05-06 to 2025-05-06 across 1 source(s). Representative sources: Why build-to-order warehouses demand smarter WMS solutions - Supply Chain Management Review,"UNKNOWN affecting wms can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2025-02-25,2025-02-25,American Hospital Association,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNVy1CVkxIbzdrWnhDU2pfNUVZVGFJdGVpMkJyNXRBWlhkbFhqYzFjY1RjMW9jMnppcDQ2ZUpHcmlJZF85NGUyUFBHeVZCRjB6RUxLRkhBSzBtWlUtT0RUVEd5VXh1eDF0RmdHSkRHUE85M01jaVhDUFFOVkRMRFlFNEFKS1lVY1FQZXp3dVlhX0JiRlhvelRnWEs3Ni1yVHVLbGc4b3pqempBRnZaS244U05sQThoUk45X1EwNWtlcHcyYnFPbGpzaTkxZUhENERMb1E?oc=5,,,UNKNOWN affecting UNKNOWN in Distribution Operations.
128,RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000017,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,DESTRUCTIVE_CYBER_ATTACK,systems,6,2,3,6,,Weak,Low,False,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations. Evidence window: 2025-05-06 to 2025-05-06 across 1 source(s). Representative sources: Linux wiper malware hidden in malicious Go modules on GitHub - BleepingComputer,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",1,2025-03-20,2025-03-20,Dronelife,https://news.google.com/rss/articles/CBMisAFBVV95cUxNWDU4Z3FZZHo3dlUzNDZPVVJTeTgzT1VsNV9uSllCMHJTMHlJb3JGS2JxTW96cDlZX0ZWVTcxekIzOF82NWZkdjlmLTFvU3ZWdmlHU0o0U3VqZy1mS3ZXLUNMdDdyanVKR1hCOF8zMFJrNDZPVFdfQnhsUjJlamRfeDRtX1hUXzhSbWNsQXlDWThxUUFQbmpxV0NIR0p0ODFLQXZPOGl1REhTSXd0YzJXbg?oc=5,,,UNKNOWN affecting UNKNOWN in Distribution Operations.
129,RISK-UNKNOWN-ERP-D930965F,CL-000018,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,erp,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting erp in Order Processing. Evidence window: 2025-06-04 to 2025-06-04 across 1 source(s). Representative sources: 12 notable ERP implementation failures and why they failed - TechTarget,"UNKNOWN affecting erp can disrupt Order Processing, causing operational delays and recovery complications.",1,2025-04-29,2025-04-29,Healthcare IT News,https://news.google.com/rss/articles/CBMiogFBVV95cUxQejh0WnQ1YkpadlU4OVRRXzFhV1RrVHVGOHV1LVBTXzdHMlA0T2FBYmpjQkNITmtiRWpjbE5DRE85ZUV4LTM3LUg1WklCcXFFMmtMX3ZPUThkeW40STZiZ0ZXS2RCVmlXczlyWHk2OER0UDlrVm5wUWVsS1F0WnlzRHVRdmoxZ0FCNksyVVhfSFY2WmNwWGNjdmpJUTJjZzdHbkE?oc=5,outage,,OUTAGE_APPLICATION affecting applications in Identity & Access Management.
130,RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000019,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,DESTRUCTIVE_CYBER_ATTACK,systems,6,2,3,6,,Weak,Low,False,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations. Evidence window: 2025-06-09 to 2025-06-09 across 1 source(s). Representative sources: New Wiper Malware Targets Ukrainian Infrastructure - Infosecurity Magazine,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",1,2025-04-29,2025-04-29,the-sun.com,https://news.google.com/rss/articles/CBMif0FVX3lxTE1qbEZldXNRNDA4SnJLZ3R6cnZxd01YQnpBZGRfcXNSQjlrMnBQaDJQVGlTd3J1b1cxUF90LWRHNlc0dnJGSHAxZm5TR2JSTmJ0QUhYcGNETVFVdnJIR0JzdkQxSWhwT3IzTmpWQjRRSmtfM2VzRnJUOG53TFh2bzg?oc=5,,,UNKNOWN affecting UNKNOWN in Physical Infrastructure.
131,RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000021,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Order Processing. Evidence window: 2025-06-19 to 2025-06-19 across 1 source(s). Representative sources: Dundee University bosses quit after damning report into financial collapse - BBC,"UNKNOWN affecting UNKNOWN can disrupt Order Processing, causing operational delays and recovery complications.",1,2025-05-03,2025-05-03,The Hacker News,https://news.google.com/rss/articles/CBMifEFVX3lxTE0zRWpycGpiZV9xdElOZl9JSlFwNUZRakk5TWN1dEQyS0lGd0JySGwyMmh0TDVfMUNNeEhBYVZrWG1aOGE5MGJ3bmdlNVlpTGZ2dzJPWWpOSWVSOFFkemRTdEQyUDliTVN1VkZkaXFGSjBNbDFlMTBLTVo2Zzg?oc=5,,,UNKNOWN affecting UNKNOWN in Security Operations.
132,RISK-UNKNOWN-UNKNOWN-272AAEE2,CL-000023,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Distribution Operations. Evidence window: 2025-06-23 to 2025-06-23 across 1 source(s). Representative sources: Editorials: Top 16 Warehouse Automation Trends to Know | Cyngn - A3 Association for Advancing Automation,"UNKNOWN affecting UNKNOWN can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2025-06-04,2025-06-04,TechTarget,https://news.google.com/rss/articles/CBMijgFBVV95cUxQWmJaUnF2LWFjbU9jaFNIZEhJZzNjWEh3NmwwX2J3SkY2d1hGM0Y3YjdoZHFSLUxTU0hhV1NhdkEyOE8wd1BWa3JjSDBOT1lUX1E1VHBzWHBUS0xqLW9GWldWN2xOV2NIdzIzeFcxYVRzUUl3TDJHR0ZBZ0ViYUk2aTVpU0ljcy14MlJDV3h3?oc=5,,,UNKNOWN affecting erp in Order Processing.
133,RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000027,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Order Processing. Evidence window: 2025-07-22 to 2025-07-22 across 1 source(s). Representative sources: How to get a risk management job in banking and finance - eFinancialCareers,"UNKNOWN affecting UNKNOWN can disrupt Order Processing, causing operational delays and recovery complications.",1,2025-06-21,2025-06-21,qz.com,https://news.google.com/rss/articles/CBMia0FVX3lxTFB6V1poY1V0NjJsOVd6RnpVTjc2VmFIQk5JbklXYjd6SVdWaV9mYWprLVhncmtZNFh5S093NE9JdmNPdjJTY0JzT0NMOEhlS2JSR1dmc1dRMVM2NElfdmNxbm5vd1RyYW5rZ3N3?oc=5,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.
134,RISK-UNKNOWN-UNKNOWN-0C458AC6,CL-000031,UNKNOWN risk affects Compliance & Governance,Technology,Compliance & Governance,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Compliance & Governance. Evidence window: 2025-08-05 to 2025-08-05 across 1 source(s). Representative sources: Windows 10 End-of-Life: What It Means for HIPAA Compliance and Patient Data Security - HIT Consultant,"UNKNOWN affecting UNKNOWN can disrupt Compliance & Governance, causing operational delays and recovery complications.",1,2025-07-24,2025-07-24,Engadget,https://news.google.com/rss/articles/CBMisAFBVV95cUxQeU9NM042LVRCWlIzS3RhNjVwbThjMDZYamJWWXdMVUIzOHVEZU5NWlIwRVZpUnVvZGhkNjY1OTJsWHQ2U0lkQnBJbWg5WHpTUzVmc1ZXR0FvZVYzU0s0b09lanR4UElFekI2SVF2ZlBOc0YzZEhpcHRudzh3Mm9oenRKd1hHXzRrNk1KajVaVFRGOUVOQ25kQzhTa1d0Wi04eTRRN3hnZUsySDNEXzNwcg?oc=5,outage,,OUTAGE_APPLICATION affecting applications in Network Infrastructure.
