risk_id,cluster_id,evidence_id,published_date,publisher,title,url,source_type,search_query,relevance_score,event_type_hint,entity_keywords,event_keywords,asset_keywords
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000199,EV-A4A7A0EF09,"evidence_id
EV-A4A7A0EF09    2026-04-23
EV-A4A7A0EF09    2026-04-23
Name: published_date, dtype: str","evidence_id
EV-A4A7A0EF09    PYMNTS.com
EV-A4A7A0EF09    PYMNTS.com
Name: publisher, dtype: str","evidence_id
EV-A4A7A0EF09    Citizens Bank Customers Targeted in Third-Part...
EV-A4A7A0EF09    Citizens Bank Customers Targeted in Third-Part...
Name: title, dtype: str","evidence_id
EV-A4A7A0EF09    https://news.google.com/rss/articles/CBMipAFBV...
EV-A4A7A0EF09    https://news.google.com/rss/articles/CBMipAFBV...
Name: url, dtype: str","evidence_id
EV-A4A7A0EF09    news
EV-A4A7A0EF09    news
Name: source_type, dtype: str","evidence_id
EV-A4A7A0EF09                           vendor data breach
EV-A4A7A0EF09    third party compromise,customer data leak
Name: search_query, dtype: str","evidence_id
EV-A4A7A0EF09    0.75
EV-A4A7A0EF09    0.75
Name: relevance_score, dtype: float64","evidence_id
EV-A4A7A0EF09    SECURITY_BREACH
EV-A4A7A0EF09    SECURITY_BREACH
Name: event_type_hint, dtype: str","evidence_id
EV-A4A7A0EF09   NaN
EV-A4A7A0EF09   NaN
Name: entity_keywords, dtype: float64","evidence_id
EV-A4A7A0EF09    breach
EV-A4A7A0EF09    breach
Name: event_keywords, dtype: str","evidence_id
EV-A4A7A0EF09    NaN
EV-A4A7A0EF09    NaN
Name: asset_keywords, dtype: str"
RISK-OUTAGE_APPLICATION-ERP-717708EA,CL-000011,EV-6219AB39F3,2024-07-08,ERP Today,What’s the True Cost of a Critical Business System Outage? - ERP Today,https://news.google.com/rss/articles/CBMigAFBVV95cUxPSWJ3cWN3cUl0aDQ2ZmRVc28xYzhtN3dYSWxOMGZZUDJmRjNVLXJPajJkWFhlMGwwQTJKYk9UYUQ0amxVT25GTTBOUXpscjFUaFZUaFZDQ0V6Z2JiSUdMbkd2bVY2dkFtWTNrWXZ0dVk3VW5DTC1wdjFTUGQxOUN1aw?oc=5,news,ERP outage,0.8,OUTAGE_APPLICATION,,outage,"erp,system"
RISK-OUTAGE_APPLICATION-SYSTEMS-3F520A3A,CL-000034,EV-962567601C,"evidence_id
EV-962567601C    2025-08-28
EV-962567601C    2025-08-28
Name: published_date, dtype: str","evidence_id
EV-962567601C    Clemson News
EV-962567601C    Clemson News
Name: publisher, dtype: str","evidence_id
EV-962567601C    Managing time and attendance: Update to Kronos...
EV-962567601C    Managing time and attendance: Update to Kronos...
Name: title, dtype: str","evidence_id
EV-962567601C    https://news.google.com/rss/articles/CBMisAFBV...
EV-962567601C    https://news.google.com/rss/articles/CBMisAFBV...
Name: url, dtype: str","evidence_id
EV-962567601C    news
EV-962567601C    news
Name: source_type, dtype: str","evidence_id
EV-962567601C    ERP outage
EV-962567601C    SSO outage
Name: search_query, dtype: str","evidence_id
EV-962567601C    0.8
EV-962567601C    0.6
Name: relevance_score, dtype: float64","evidence_id
EV-962567601C    OUTAGE_APPLICATION
EV-962567601C    OUTAGE_APPLICATION
Name: event_type_hint, dtype: str","evidence_id
EV-962567601C   NaN
EV-962567601C   NaN
Name: entity_keywords, dtype: float64","evidence_id
EV-962567601C    outage
EV-962567601C    outage
Name: event_keywords, dtype: str","evidence_id
EV-962567601C    system
EV-962567601C    system
Name: asset_keywords, dtype: str"
RISK-OUTAGE_CLOUD_REGION-CLOUD-A6F509E2,CL-000064,EV-3AA80863BB,2025-10-21,Financial Executives International,AWS October 2025 Outage: What Financial Executives Must Learn About Cloud Risk Management - Financial Executives International,https://news.google.com/rss/articles/CBMiogFBVV95cUxQc014MEJiUzMtdGIyYkhmcndfS0wxOHU4RFY0YUQyeUx5ZTdNblRmaUFHQ01uRFgtSU5mRXRFVEc3cC1vVDZuT29WeVJGWHFYTnM4MGtiVkc3LUhXSWdxYXlxcVkzZWctZkhLSVhxQTA5VkJJNjI5X1lwNVZ1WWtVUUIyMG9aYjVsLS1ldzhJdmktRE5iOE1uM0dLN1lIeDRiU0E?oc=5,news,ERP outage,0.8,OUTAGE_CLOUD_REGION,,outage,cloud
RISK-SECURITY_BREACH-SYSTEMS-C209CBF4,CL-000174,EV-9370238B3D,2026-03-25,The HIPAA Journal,Deaconess Health System Affected by Vendor Data Breach - The HIPAA Journal,https://news.google.com/rss/articles/CBMifEFVX3lxTE9PZGVMZmE5MjBLdUl4WGc4eU15QTVXQjg2UGczUGExN2JYaW1fZ2VyWGtFQUhQc0NORWMyNVBQQXVmQWRMS2hpZjZYWkNJV3duTXFWa1haX2NvWHJDQkVMdWRfZnZicjVSbkdTdzVHV2htWWkxLS1kYS1maFo?oc=5,news,vendor data breach,1.0,SECURITY_BREACH,,breach,system
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000178,EV-14A841FB1D,2026-03-27,FOX 2 Detroit,Thousands of Corewell Health patients affected by 2024 vendor data breach - FOX 2 Detroit,https://news.google.com/rss/articles/CBMiogFBVV95cUxQTmlvNVNwUEpHWmpsYWMtMHpicGlWaGJwaTg0aVctTjRxRjI5S1ZFLWxodngzT0VCRV9Pd3FmVXl4TUJrMUhhanQ1QkxmQTg5d1AtSWlja2NnVzA4Vndyblo2VXJVQXREWHFTYVBPNi10dFBjU25qeVJCSnpiV00yUVV4YWFvS0JpMV9KMDZFNktzOE9wMHJobHdVajRkWkE2OGfSAacBQVVfeXFMT05vRm54NVZPem5tYjNaY05ZSkhtdGdnUi1UcE5KM1V1RGUzTi01bVdBZjBKU1p1cDhpaHNqT0dhVDdyTWtMNzBwUkozazhTdUtMVjY5QUlVMjg5QXBjeGZXR3hVUE5Sem8wTEEzeFVmSVh0TGtsRWVZY2VpVFBiYzYxOFdTUS1TeXdxYlg1RUV0S1Y5cnJyaUtPMnVtbUNWbENwcjdtTXc?oc=5,news,vendor data breach,0.85,SECURITY_BREACH,,breach,
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000186,EV-42786D348D,2026-04-11,the-dispatch.com,Lexington Medical Center patients' records exposed in vendor data breach - the-dispatch.com,https://news.google.com/rss/articles/CBMi6wFBVV95cUxNT0tQc1psZjdmUjVGeHp5WFd2YXVvRC03YS13M2ZFQlNqdkc0NXVFYno4VkNVY1ZFU2VreExfajBUUi1pNTFlWGZMX2N0LTc2ZzlBVUFfWEhsVnlTUDVUMFMzVnRxOFE5bFdjZFJWSVAtRHFPTHNaZ3dfQUV5Qnd1UkU5M3ZBWGFOb1ExNllsQnFkemtvNXMwTlYzSjV5WmdraDJKclRIcWQ1SThZcDdWN01SUk9xdXVxdmxPNXJDeVB2cFpJTi1hVW1NUGd2ak5RVmVjU3oyZEk4QThGdW9uUjlTamI3SzJ3Nzlz?oc=5,news,vendor data breach,0.85,SECURITY_BREACH,,"breach,exposed",
RISK-OUTAGE_CLOUD_REGION-CLOUD-A6F509E2,CL-000007,EV-F3ADC70142,2023-02-17,Techzine Global,Oracle Cloud and NetSuite hit by global outage - Techzine Global,https://news.google.com/rss/articles/CBMinwFBVV95cUxPUFliS2Q0blEyWklPTm8xMk15OEdkbXRtYm1yWFotUHdLMkZVMTRZVUNfR0xKZkkyVktRbHpFZkpvWTRfVFVuTzFrVkNPc3FRbzlWUG5pSlhVUlJOUWNFbzhYdFBuVzZGMmFpVXgwYXNRRGd0Z2xCbzNRWmhaVnNScVdqbVg3T1RqZjlUSmFBYUdVV0NkdW02bmxhS2k0QWs?oc=5,news,ERP outage,0.6,OUTAGE_CLOUD_REGION,,outage,cloud
RISK-OUTAGE_APPLICATION-SYSTEMS-3F520A3A,CL-000022,EV-5A1661C879,2025-06-20,Amazon Web Services,Optimizing Unicode Conversion Downtime for SAP Systems on Oracle to AWS | Amazon Web Services - Amazon Web Services,https://news.google.com/rss/articles/CBMisAFBVV95cUxNRmV0M0tZSjlFdzY0djhIXzJVbjByVVlTR0tPSGdJTUdNUkpGckxubllkLUZfTGNkVi1GT3RMMzJDSURYaTdXV2JhSFNOQUlHV0hWejc0el9jOXY4Z2lZUUxvSEQtWW9jRUFFdkhsMFFIcDlIMmVicnZIdDJKd1doamdxNjlSVFB2Ui1FaDNLaGJRZXlsU21IeHBYWEwxUmxTZ1E4NDlVRFNfRGNzRzE0RA?oc=5,news,ERP outage,0.35,OUTAGE_APPLICATION,,downtime,systems
RISK-OUTAGE_APPLICATION-APPLICATIONS-2A703313,CL-000080,EV-9608ABD6D4,2025-11-17,theregister.com,SAP apologizes for customer portal outage - theregister.com,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9TTkp4ZjFVd1B1Zm5Wekp3dmpmS19OSTYzeHhyeGtYXzZkRnZMUGFKRnRNY1NvMnBpYWE5TVRMZUM2S3N0Z2kyS3Etd1pQWDlKb19ZTzBKNVNNX0c2OEt3eHpxS3Y3NUZ6?oc=5,news,ERP outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-APPLICATIONS-2A703313,CL-000145,EV-4EC1A653B8,2026-03-03,CFO.com,"As Claude expands into finance, outage raises risk questions - CFO.com",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQcjBkZ2ZOQllRRDQtVXRuMzMzQTZrYVJmeGZ6bGVuRUlBdjBicnN1QW5aUk9VLU1uWHRTU3V4N202REFMWGJaVjNmd0Z6ekowMU9Mak9IS0xjbUlEcVN0TTE5NWtKVlRUUE1zT0lZLTFnZ3QxYnNMRVBQRlpSUWFsUlZWeWVrd3JKOXYzem53UTZEZm5nX0NGenp4bG5jb1NKTHZWYjhidk14cWlpYU9jUi1DZmNMNkZU?oc=5,news,ERP outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-SECURITY_RANSOMWARE-UNKNOWN-4C1818DC,CL-000193,EV-098F9A37CC,2026-04-21,InvestmentNews,Data breach: Citizens flags limited customer impact after vendor data incident amid ransomware claims - InvestmentNews,https://news.google.com/rss/articles/CBMi7wFBVV95cUxQZGFYQm9fV040d1hQZ2w2aXpUNmZWR2pKSG1FYmhEbE5BZkgyd25HalFIYmp6a1B5bTJINWcxY29Wa004UzF0cFRLdm8tRUFVeGJ5c0FkQmhHelNHMWRudExndE41NmFXTlBNc1JPREl6M25JSzg1ZUhoQnBUbUFRUWNXUjNWVC13aWdGc25BaUYtbEZCdmVWOVFSNHg2MUh0ZUxEVzU3c0VnS3J1ZkpYeExXQ1dpMTFRZnBaQWN4TzAwcHFCQ0NGVkRmUTNnekFwNDRkdU9jNERjTU4zRmlPRWNzMEliSzBLb0tuMHZCWQ?oc=5,news,vendor data breach,0.75,SECURITY_RANSOMWARE,,"breach,incident,ransomware",
RISK-SECURITY_RANSOMWARE-SYSTEMS-400317AB,CL-000025,EV-A1E0074E26,2025-07-10,SecurityWeek,Ingram Micro Restores Systems Impacted by Ransomware - SecurityWeek,https://news.google.com/rss/articles/CBMiigFBVV95cUxNMW5rdERReTczYUpPMm12Q1VaZWljT3VuUGJMbjBSN3FhRkhFemc4OTdZUS02VXNMQlljbHpUd01yc3dxZWQxblRILWZhRjNUSmpZNDBmOHFLMVJZb0hMb2RrcDdLRTFGOC1UcnhsUWdlbEZ6dk1sbTA3Qk9XakpycnNEYlZ4TzBzQnfSAY8BQVVfeXFMUGNTTldTZldjWU5WZXgtZUY2eFZmWXFfRGVtVVp4QnNHNXR1bHpKYk1ENVVrMWhnMnF2SzRRakZGU0xmdjV0ZnUtallSbUdGeHRfYjdMSDVUVENBY3NIWUdUR0ZCWlUtQUZXZ0pJeFlfbXllbC14c241WWVUeUZURDZYNjhaMGJLNXdUZXpJR0k?oc=5,news,EDI outage,0.35,SECURITY_RANSOMWARE,,ransomware,systems
RISK-UNKNOWN-CLOUD-24D5C319,CL-000116,EV-72C796420D,2026-01-25,Roblox,Network Packet Loss & Latency Monitoring on Roblox Cloud - Roblox,https://news.google.com/rss/articles/CBMinAFBVV95cUxOaGtsOHNmay1YblU1SlJxSWpBWUNaVWxtdDNMU1F4YUZhZEpIc2xhZjNIUHBMc2t6ZmpDYUxQWmVnRUpra1RDdWJuZmJodVVzQ2ktdERCOFpyaFlhRHJJWDZ5bXFPdzBZb0UtNnZEa0xWamt4N2RLNjh5ajZEOFJXVExXd25GWFp1QlkweExBeHFITkpmY21RdzJqcXI?oc=5,news,data center connectivity loss,0.9,UNKNOWN,,latency,"cloud,network"
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000085,EV-A5CDE23DBF,2025-11-20,CyberScoop,Hundreds of Salesforce customers hit by yet another third-party vendor breach - CyberScoop,https://news.google.com/rss/articles/CBMibkFVX3lxTFBDYlVna2UyOUo0OHJscW5BZ3JsQ3lReGtVN242cFdtTDc0NFpiNFM0THNoRV9SamxyaEFVQUFJRFA3WmVoVFdTU0FpS0tBWkljck1xLUFNNWN4M3FxeDNtcGo3dVRKS2lQMGlBSEt3?oc=5,news,"third party compromise,customer data leak",0.75,SECURITY_BREACH,,breach,
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000130,EV-95E4B4EA49,2026-02-17,Rescana,"Canada Goose Data Breach: ShinyHunters Leak Exposes 600,000 Customer Records via Third-Party Payment Processor - Rescana",https://news.google.com/rss/articles/CBMixwFBVV95cUxPOGNTeU54eWRUYVR1c2pjaklHZUFucDQyVlcycjVsTnN2d213MDNySWVwM3JyZ19YR3hRMGRVVi1QSlZ5eVdDY212TzNZTTRJTW9kelhzNmxZamRubTUwc3Q4Q3FBNnJCRnNNcEdZQTd0bGdMWExONER0SDVGMUVkUXRLX1B5MnFES050SzY5ZEdxOFVLbzM4S2szZjJNakQ1a0RMMlh4SldJeXhudVA0TWR0a3A2VnV3dlJ3Zzg3enMyMmNBdUdR?oc=5,news,"third party compromise,customer data leak",0.75,SECURITY_BREACH,,"breach,leak",
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000133,EV-5575D2812B,2026-02-18,theregister.com,Adidas investigates third-party data breach after criminals claim they pwned the sportswear giant - theregister.com,https://news.google.com/rss/articles/CBMiigFBVV95cUxNZG9OZFhMMmZ6VG9Ma05kQU5MeHVJU3RBUWZ2eG1rNnpqVmZ0S0FFRl9kUXQzTldwdExWMHR2V1VGYXppWWljVzdvNG1uYkMtSkVOeHBZdWIydk1XVWFkc3Z3S0lSRk5OSVI0YlBVbmZMQUxqbFZNeVMtQXlrQlBjRTJuRkpCY3hVRFE?oc=5,news,"third party compromise,customer data leak",0.75,SECURITY_BREACH,,breach,
RISK-OUTAGE_CLOUD_REGION-REGION-3FF9228B,CL-000141,EV-D290356B1D,2026-03-02,TechRadar,AWS UAE data center hit by outage following military strikes across the region - TechRadar,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOSEFWVVptQ3VLVFloYUd0Y240UThEX2FLVk1Yd1hWRlFXMjNEMDN2bWpBdy1VQ3V6QzQwUlVnYnNITndOcUhGNFdXT1NSVlN3dHNnb0IxdVhlM25HeV9WdnNId2Eya015Y2JmQkpXOXFBSFdwZm9hTVc3ZjA1NEZYX2x2YmpDT0diWnRGdVNtMGg4ZUt5Nkd5TVJzNUVYZWJXUFpzMDQ4cFhxSm8?oc=5,news,data center outage,0.7,OUTAGE_CLOUD_REGION,,outage,region
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000148,EV-8160AB19D5,2026-03-04,CPO Magazine,Third-Party Data Breach at Online DIY Firm ManoMano Affects Nearly 38 Million People - CPO Magazine,https://news.google.com/rss/articles/CBMixwFBVV95cUxPb3IySlRIVUhNOTVpUFc1V29BYjZTUVhnVXNXVUZJMkhVRFdJYlhLWnA3YWVBbUZ0ZmNJbDYtbl83M0VsOUZfTjZlaHI0YXhhT014MmRkakE5cGRuNnp3OHZ2VW9uRDV1QXpjZ0xoR09NcGJfVjhCTWxUbFdTTWlqNXJoZzJuYXU1U2p5NFpERy03R0lyb3UyTFFNcHd5bjAxUFZJX1RYVXpmQ2FsT21FU2tmRmVFQlRVUFRhSGtPeXhLcGcyNU1J?oc=5,news,"third party compromise,customer data leak",0.75,SECURITY_BREACH,,breach,
RISK-OUTAGE_APPLICATION-APPLICATIONS-7FC4D717,CL-000153,EV-9189A130AF,2026-03-07,Cox Automotive Inc.,Signs of Widespread Software Outage Revealed in June Inventory Data - Cox Automotive Inc.,https://news.google.com/rss/articles/CBMifEFVX3lxTE9mN1R5REk2ZGtPR2FfQVNZZmlVa2NxN21xd1FvMTFhX3ZuV3FWM2VicDRzV1BicWUwOU1yTFZ4a3lvUGdJU2dkVVNGQl9mUGtaTVQ3aDZBUjduNWpxemh4Z1J3SENOclJYc0F2S0xDLTlaUE9BczVielZwM1Q?oc=5,news,warehouse management system outage,0.75,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-APPLICATIONS-7FC4D717,CL-000154,EV-FBA9817E83,2026-03-07,Cox Automotive Inc.,Used-Vehicle Inventory Decreased Month Over Month as Software Outage Slows Sales and Reporting - Cox Automotive Inc.,https://news.google.com/rss/articles/CBMifkFVX3lxTE9EMTRiYWs3aWJxTnBDLW5XM1pvVTNia1VMWEw0b0I2eUxsZlJwaXNwOGRwUEJBbTV5RnJJSVRkWmlWN29kVEMxLXlYcGhXWGhQTzdGUXNCYXRrQzJoZ1FkOWtsblpiNVhUaFlQVkVuR0c0ZXRfV2VJek1IQ1Ffdw?oc=5,news,warehouse management system outage,0.75,OUTAGE_APPLICATION,,outage,
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000156,EV-DD72CB4897,2026-03-10,Cyber Magazine,Ericsson Data Breach Exposes Third-Party Service Risks - Cyber Magazine,https://news.google.com/rss/articles/CBMiYEFVX3lxTFA3ZkFMR2NkVVJtMGY0dTA0NXpWck5WWDhzV2tUNkdnSjNZZHEyeklpTnpndkF5YUpWSERIb0lLeGJPYXFYZ2FhMW54RHdBVXlQcFRVUkNvUEkyZFk3V294Zw?oc=5,news,"third party compromise,customer data leak",0.75,SECURITY_BREACH,,breach,
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000180,EV-E66FF02AA8,2026-04-01,The Record from Recorded Future News,Nissan says stolen data came from third-party vendor after hacking group claims breach - The Record from Recorded Future News,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1pcDN4UlQycndSWnVQUnRlRl9fMHhVNkdSYm1vNUoxR0dTV0RnSVE4bExXUTdETFp6UUpyYmNuNW9hUEVsX3dQSkVMam0yWTVhM3ZCTkZOV3ZFMmFSTVFj?oc=5,news,vendor data breach,0.75,SECURITY_BREACH,,breach,
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000197,EV-42B6D35018,2026-04-22,WPRI.com,Citizens Bank customers’ personal information compromised in data breach - WPRI.com,https://news.google.com/rss/articles/CBMioAFBVV95cUxNOVQwSV9xN283YVdYcnFqc3dUcjBVTUdid0VZN003QV9IN1pOM0VVS1VRUkQ0M1pSUGtDNEJ1UXByRXdBTjhwdkRkUVBwZEJOOUNxS2xKQWVuOW14SDlVT2VyRWtQd3MzTlJNN0NJanYtU05PY0xVVVhiSThQZXF2ckRXa2hjYmJQQnU2U2RaWEVHLW91M0kzdEQzMTFaeTVa0gGmAUFVX3lxTE9fdE5nSENBTnFLZDRIUGRsSGxMb211SXdSenRUSHN0LUd5bHRUR3FzQS1Ud2sxV0hKOXFDa1BObzRLS28tNmVMUmp5SVJ4SUxXR0VUTUE1VnQ0UG1mSDdyNmZJTXBDRkh5UmJ0aHBPa21od01zMjlJNHZURHVPaFhrd19MTHp3NWE2ZXZtWXlHdGxNZ3B5NGdGVTJNTFRGNTlVb1BzVXc?oc=5,news,vendor data breach,0.75,SECURITY_BREACH,,breach,
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000200,EV-AE7F002015,2026-04-24,CyberSecurityNews,Udemy Data Breach - ShinyHunters Allegedly Claims Compromise of 1.4M User Records - CyberSecurityNews,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9hVE40VEE1Yk9IRXJfZ2hBaThGM2s3YzRRU1MteTM5X1NsUEtwN2lYTTVaRkw4MEM3c2dyMVNhc1dKRVdxd0NrdUc5QkFFdEhNbklOZjVqMEUzSmJL0gFiQVVfeXFMT09xN1dvUFo4OUxtc1Q2c3JHUmtYdEMzNWp3dFVfc0JfT0JjV1ktbkw3ek81by1IWlJkaXhQMkNFSVpoZlJfSEF3XzVUX3J2TFJuMktRT0xjRnhKV0lJTkUwOFE?oc=5,news,"third party compromise,customer data leak",0.75,SECURITY_BREACH,,breach,
RISK-REGULATORY_ENFORCEMENT-UNKNOWN-7B3945EE,CL-000201,EV-9AF03A0705,2026-04-25,en.bd-pratidin.com,Overcharging by gas-run vehicles to face enforcement action: Transport Minister - en.bd-pratidin.com,https://news.google.com/rss/articles/CBMiYkFVX3lxTE5lS0tGN1RmYklGTFRXaWJxMlpidWxQU09KWWJmOTVPYl9PTG5mZm9GREk2aG9OUWZDaHpQRTctOHpLTkZldXBUbkZJQnVKNVo4Ykw3ZmxKcm9SczdRa1cyZ1NR?oc=5,news,regulatory action logistics,0.75,REGULATORY_ENFORCEMENT,,enforcement,
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000213,EV-0DC535CBA7,2026-04-28,Moneyweb,Third-party cyber risks emerge as weak link for banks after data breach concerns - Moneyweb,https://news.google.com/rss/articles/CBMizgFBVV95cUxPUm03RmxKSEk3MUxyUGdoM3lISGs3QVdsSFYyX3AxSnUxdU92ZXFwb1VIa0d3QUsxN0xrdlJRSjRpSy0ybjJObkVRWjNqblRqUlNMak55c093TDhJWGI4c0tncnV1ckJmMFVXMXBYZ2YtXzZEWnBiQlc3LWl4ZFdUeGxGN0hoMEVtZzNYcHMyM25HbTFhOHQtLTNoZHg0UWJLSmtWcEtDOXRadEVSdnIwTGlIRU4wbXRNZFRvRUJCRUl5NWlnWWRhdzZROFR4dw?oc=5,news,vendor data breach,0.75,SECURITY_BREACH,,breach,
RISK-OUTAGE_APPLICATION-APPLICATIONS-4C1C3243,CL-000040,EV-8614801AD0,2025-09-17,Industrial Cyber,"Jaguar Land Rover cyberattack deepens, with prolonged production outage, supply chain fallout - Industrial Cyber",https://news.google.com/rss/articles/CBMizgFBVV95cUxPRUYtX3hOZElrRk9ibEgybzVRR2prbDhndGl4VkYtQWU1OHlVeGdZNFFTMl9sMlZwVGlLdGlTRmk1bmdYVm1tbEdreFRqX0RkUzcwMWhhc1cxRzJaYmxtYzdHOGh4dnUtenVIU2dlM1dfQk1WdGQ0RlJVU2d6aVRlc05HZ1E3cExRTHlTUGZvX2JmYWRpaFlQTVFNeUlZNHVhenp5bFlwWVkxY0htLWg2dWtlQjYwVGpiMm9rb1ZzZGhaSE1lWGFGZVA4dWFmZw?oc=5,news,"cyberattack disruption,operational outage",0.65,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-APPLICATIONS-F9AF8D8A,CL-000055,EV-26EE83D9C1,"evidence_id
EV-26EE83D9C1    2025-10-20
EV-26EE83D9C1    2025-10-20
EV-26EE83D9C1    2025-10-20
Name: published_date, dtype: str","evidence_id
EV-26EE83D9C1    CNBC
EV-26EE83D9C1    CNBC
EV-26EE83D9C1    CNBC
Name: publisher, dtype: str","evidence_id
EV-26EE83D9C1    AWS services recover after daylong outage hits...
EV-26EE83D9C1    AWS services recover after daylong outage hits...
EV-26EE83D9C1    AWS services recover after daylong outage hits...
Name: title, dtype: str","evidence_id
EV-26EE83D9C1    https://news.google.com/rss/articles/CBMikwFBV...
EV-26EE83D9C1    https://news.google.com/rss/articles/CBMikwFBV...
EV-26EE83D9C1    https://news.google.com/rss/articles/CBMikwFBV...
Name: url, dtype: str","evidence_id
EV-26EE83D9C1    news
EV-26EE83D9C1    news
EV-26EE83D9C1    news
Name: source_type, dtype: str","evidence_id
EV-26EE83D9C1                            carrier API outage
EV-26EE83D9C1                         cloud provider outage
EV-26EE83D9C1    compute service disruption,storage failure
Name: search_query, dtype: str","evidence_id
EV-26EE83D9C1    0.45
EV-26EE83D9C1    0.45
EV-26EE83D9C1    0.45
Name: relevance_score, dtype: float64","evidence_id
EV-26EE83D9C1    OUTAGE_APPLICATION
EV-26EE83D9C1    OUTAGE_APPLICATION
EV-26EE83D9C1    OUTAGE_APPLICATION
Name: event_type_hint, dtype: str","evidence_id
EV-26EE83D9C1   NaN
EV-26EE83D9C1   NaN
EV-26EE83D9C1   NaN
Name: entity_keywords, dtype: float64","evidence_id
EV-26EE83D9C1    outage
EV-26EE83D9C1    outage
EV-26EE83D9C1    outage
Name: event_keywords, dtype: str","evidence_id
EV-26EE83D9C1    NaN
EV-26EE83D9C1    NaN
EV-26EE83D9C1    NaN
Name: asset_keywords, dtype: str"
RISK-OUTAGE_CLOUD_REGION-CLOUD-0785DCC0,CL-000063,EV-408A067684,2025-10-21,Logistics Viewpoints,AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNSWlCSnh2WWtpMncyb0tCV044MzBhMk5uclhGY2p5MmtyWFZabEx3cm1wNEJUTExNQnNYRlBCUnBlTUM2MUNCUlZqWnJSZVcyM0ZpUmVyWTRTSlMyd3gwcV8tZnd4WVdXbU0zU0FpYUZXQUh3OXZzU1BXSllUd1FkTFVXZXNlWTB1TnBrcUFLVFVhOTg2RTdhcDdqN0pBTzBaX2JVdkJ6RVY?oc=5,news,warehouse management system outage,0.6,OUTAGE_CLOUD_REGION,,outage,cloud
RISK-OUTAGE_NETWORK-DNS-1449752A,CL-000068,EV-7E4F1FFF1A,2025-10-21,crn.com,"AWS’ 15-Hour Outage: 5 Big AI, DNS, EC2 And Data Center Keys To Know - crn.com",https://news.google.com/rss/articles/CBMiogFBVV95cUxNamNuSmdpZXdfVmlaV2dLS3V4enJhalFYUmNqbGpEc3BRMWtxRkptSXZ0eWwxb3FLS3EtMy1iSlRHRWp0aVFyTTZ6eUpOOVhCb1J0THBEVGdIUExiTkFlMWt1Tk9abVBjcllVX1dYUGpvSkVfanpHZlc4dDk4OEh3VkI0QkZjYjFVT0Z3TmRteDhULXoyMFBiem54VkVOdlF4NXc?oc=5,news,data center outage,0.6,OUTAGE_NETWORK,,outage,dns
RISK-OUTAGE_APPLICATION-APPLICATIONS-7FC4D717,CL-000070,EV-75886AD250,2025-10-22,Transport Intelligence,AWS outage disrupts logistics platforms - Transport Intelligence,https://news.google.com/rss/articles/CBMiekFVX3lxTE44bldQaDNubHVYck9FcTRxZ0NObUtnS0s2UHVDalpwZEhwbWVJNmVkcVRSMWtaU0dCTk84c0REbUdPemhCUmhFQVgxRV94TjJ1ODVYRGw4alNRNnZZaGRIeERDV3JpMk1ITVFNNk1FaGt1NzIzTmF6S19n?oc=5,news,warehouse management system outage,0.45,OUTAGE_APPLICATION,,outage,
RISK-REGULATORY_ENFORCEMENT-UNKNOWN-7B3945EE,CL-000074,EV-120F510B0F,2025-11-01,Logistics Management,Regulatory Reset: How deregulation is disrupting trucking in 2025 - Logistics Management,https://news.google.com/rss/articles/CBMipAFBVV95cUxPUkJQaXRyR04xZGZyWmZuckRrVURya2NVSnRDUk5BV0RUZmxQemY3dk8wRkdSS3c1MTFkWFdrTmxPVWQ1aHF2cGlzSDY0cmpMVGdwYkNURDJjRVB1QjNUaUFHbC1Rbk5PR0Y1SVpuTmlKYUtFcGNWLXE3eG5kSTE3c3BlRGlsMlhOckNBTjhHb1o4Q3NUN25oa2JYTjdoR3ZvYmpnbQ?oc=5,news,regulatory action logistics,0.35,REGULATORY_ENFORCEMENT,,,
