risk_id,cluster_id,event_type,primary_asset_or_service,evidence_ids,title,risk_category,business_function,assets_or_services,scenario,evidence_strength,likelihood_baseline,impact_baseline,risk_score_baseline,internal_signals_used,internal_outage_refs,likelihood_adjusted,impact_adjusted,risk_score_adjusted,confidence,availability_impact,financial_impact,regulatory_impact,reputation_impact,safety_impact,impact_narrative,existing_controls,control_gaps,recommended_actions,framework_mapping,owner_suggested,score_rationale,executive_summary,last_updated
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000114,SECURITY_BREACH,UNKNOWN,EV-A749802C40,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,UNKNOWN,"If a third-party breach exposes sensitive data, the organization may face regulatory reporting obligations, financial losses, and reputational harm.",Weak,2,4,8,False,,,,,Low,2,4,5,4,1,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",,,Strengthen third-party security requirements | Improve monitoring/detection | Review data minimization and access controls,NIST AC-3; NIST SI-4; NIST SA-9,,"Derived from incident cluster CL-000114. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_BREACH.","Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-01-06 to 2026-01-06 across 1 source(s). Representative sources: Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc - JD Supra | Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc - JD Supra",2026-04-08T19:05:56
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000115,SECURITY_BREACH,UNKNOWN,EV-A749802C40,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,UNKNOWN,"If a third-party breach exposes sensitive data, the organization may face regulatory reporting obligations, financial losses, and reputational harm.",Weak,2,4,8,False,,,,,Low,2,4,5,4,1,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",,,Strengthen third-party security requirements | Improve monitoring/detection | Review data minimization and access controls,NIST AC-3; NIST SI-4; NIST SA-9,,"Derived from incident cluster CL-000115. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_BREACH.","Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-01-06 to 2026-01-06 across 1 source(s). Representative sources: Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc - JD Supra | Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc - JD Supra",2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-0C458AC6,CL-000116,UNKNOWN,UNKNOWN,EV-F3B0D82FE8,UNKNOWN risk affects Compliance & Governance,Technology,Compliance & Governance,UNKNOWN,"If UNKNOWN occurs, Compliance & Governance may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt Compliance & Governance, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000116. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting UNKNOWN in Compliance & Governance. Evidence window: 2026-01-06 to 2026-01-06 across 1 source(s). Representative sources: Company faces legal action after worker seriously hurt in vending machine fall - Kent Online,2026-04-08T19:05:56
RISK-UNKNOWN-SYSTEMS-C2DF56FE,CL-000117,UNKNOWN,systems,EV-7D86AEA7E0,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,systems,"If UNKNOWN occurs, Cybersecurity may be disrupted.",Weak,2,3,6,False,,,,,Medium,4,3,2,3,1,"UNKNOWN affecting systems can disrupt Cybersecurity, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000117. Evidence strength=Weak, evidence_count=1, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting systems in Cybersecurity. Evidence window: 2026-01-08 to 2026-01-08 across 1 source(s). Representative sources: Critical infrastructure facing cyber surge in OT and supply chains in 2026 | feature | SC Media - SC Media,2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-7D8B8397,CL-000118,UNKNOWN,UNKNOWN,EV-59BCED28BB,UNKNOWN risk affects Procurement & Supply Chain,Technology,Procurement & Supply Chain,UNKNOWN,"If UNKNOWN occurs, Procurement & Supply Chain may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt Procurement & Supply Chain, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000118. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting UNKNOWN in Procurement & Supply Chain. Evidence window: 2026-01-09 to 2026-01-09 across 1 source(s). Representative sources: Domo halts production at German plants as insolvency talks collapse - Plastics News,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-F9AF8D8A,CL-000119,OUTAGE_APPLICATION,applications,EV-3E808C0D3B,Critical application outage disrupts business operations,Technology,Transportation & Logistics,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Transportation & Logistics, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000119. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Transportation & Logistics. Evidence window: 2026-01-14 to 2026-01-14 across 1 source(s). Representative sources: Major phone carrier suffers significant service outage - Yahoo,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-F9AF8D8A,CL-000120,OUTAGE_APPLICATION,applications,EV-1D1168C7C2,Critical application outage disrupts business operations,Technology,Transportation & Logistics,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Transportation & Logistics, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000120. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Transportation & Logistics. Evidence window: 2026-01-14 to 2026-01-14 across 1 source(s). Representative sources: Verizon outage leaves millions without basic connectivity [Update] - Android Police,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-F9AF8D8A,CL-000121,OUTAGE_APPLICATION,applications,EV-94C83211E1,Critical application outage disrupts business operations,Technology,Transportation & Logistics,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Transportation & Logistics, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000121. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Transportation & Logistics. Evidence window: 2026-01-14 to 2026-01-14 across 1 source(s). Representative sources: Verizon Credit Incoming? Senator Wants to Force Carriers to Issue Outage Refunds - Yahoo,2026-04-08T19:05:56
RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000122,OUTAGE_CLOUD_REGION,cloud,EV-E884874B82,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,cloud,"If a cloud region becomes unavailable, dependent applications may experience outages until failover or recovery is completed.",Weak,2,4,8,False,,,,,Medium,5,4,2,3,1,"OUTAGE_CLOUD_REGION affecting cloud can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",,,Implement multi-region failover for critical services | Run regional outage game days | Validate recovery runbooks,NIST CP-10; NIST CP-2; ISO22301 8.4,,"Derived from incident cluster CL-000122. Evidence strength=Weak, evidence_count=1, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_CLOUD_REGION.",Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2026-01-14 to 2026-01-14 across 1 source(s). Representative sources: The Blast Radius Problem: What the 2025 AWS Outage Reveals About Healthcare’s Cloud Fragility - MedCity News,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-F9AF8D8A,CL-000123,OUTAGE_APPLICATION,applications,EV-8B9FFD4523,Critical application outage disrupts business operations,Technology,Transportation & Logistics,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Transportation & Logistics, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000123. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Transportation & Logistics. Evidence window: 2026-01-15 to 2026-01-15 across 1 source(s). Representative sources: Verizon promises account credits to those impacted by outage - qz.com,2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-AD10A240,CL-000124,UNKNOWN,UNKNOWN,EV-FAC4B423BF,UNKNOWN risk affects Physical Infrastructure,Technology,Physical Infrastructure,UNKNOWN,"If UNKNOWN occurs, Physical Infrastructure may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt Physical Infrastructure, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000124. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting UNKNOWN in Physical Infrastructure. Evidence window: 2026-01-15 to 2026-01-15 across 1 source(s). Representative sources: A part that broke on a UPS plane that crashed in Kentucky failed 4 times on other planes years ago - AP News,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-F9AF8D8A,CL-000125,OUTAGE_APPLICATION,applications,EV-F6099A0F2D,Critical application outage disrupts business operations,Technology,Transportation & Logistics,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Transportation & Logistics, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000125. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Transportation & Logistics. Evidence window: 2026-01-16 to 2026-01-16 across 1 source(s). Representative sources: How to claim Verizon's $20 credit for Wednesday's service outage - Engadget,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000126,OUTAGE_APPLICATION,applications,EV-28F6AB93AA,Critical application outage disrupts business operations,Technology,Network Infrastructure,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Network Infrastructure, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000126. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.","Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2026-01-16 to 2026-01-16 across 1 source(s). Representative sources: Verizon Outage Caused by Software Issue, but Details Are Still Elusive - CNET",2026-04-08T19:05:56
RISK-UNKNOWN-CLOUD-E35DFEE4,CL-000127,UNKNOWN,cloud,EV-62383E3DCC,UNKNOWN risk affects Compliance & Governance,Technology,Compliance & Governance,cloud,"If UNKNOWN occurs, Compliance & Governance may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting cloud can disrupt Compliance & Governance, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000127. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting cloud in Compliance & Governance. Evidence window: 2026-01-16 to 2026-01-16 across 1 source(s). Representative sources: Cloud Compliance Requirements: What You Need to Know - appinventiv.com,2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-FDF21798,CL-000128,UNKNOWN,UNKNOWN,EV-D2BE0BD2D2,UNKNOWN risk affects Transportation & Logistics,Technology,Transportation & Logistics,UNKNOWN,"If UNKNOWN occurs, Transportation & Logistics may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000128. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting UNKNOWN in Transportation & Logistics. Evidence window: 2026-01-19 to 2026-01-19 across 1 source(s). Representative sources: How Russian Military Logistics Sustains Frontline Combat - Военное дело,2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-29DBC6B7,CL-000129,UNKNOWN,UNKNOWN,EV-D03049A283,UNKNOWN risk affects IT Operations,Technology,IT Operations,UNKNOWN,"If UNKNOWN occurs, IT Operations may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000129. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting UNKNOWN in IT Operations. Evidence window: 2026-01-19 to 2026-01-19 across 1 source(s). Representative sources: New Reports Reinforce Cyberattack’s Role in Maduro Capture Blackout - SecurityWeek,2026-04-08T19:05:56
RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000130,OUTAGE_NETWORK,network,EV-88FFECA46C,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,network,"If core network connectivity fails, users and systems may lose access to critical services, disrupting operations and recovery actions.",Weak,2,4,8,False,,,,,Medium,5,3,2,3,1,"OUTAGE_NETWORK affecting network can disrupt Network Infrastructure, causing operational delays and recovery complications.",,,Increase network redundancy | Improve failover testing | Add synthetic monitoring for critical paths,NIST CP-2; NIST SC-5; ISO22301 8.4,,"Derived from incident cluster CL-000130. Evidence strength=Weak, evidence_count=1, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_NETWORK.",Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2026-01-20 to 2026-01-20 across 1 source(s). Representative sources: Verizon outage: Analysts and more weigh in - Fierce Network,2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-FDF21798,CL-000131,UNKNOWN,UNKNOWN,EV-01BD93FD38,UNKNOWN risk affects Transportation & Logistics,Technology,Transportation & Logistics,UNKNOWN,"If UNKNOWN occurs, Transportation & Logistics may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000131. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting UNKNOWN in Transportation & Logistics. Evidence window: 2026-01-21 to 2026-01-21 across 1 source(s). Representative sources: Shipping delay exposure and its structural cost for corporate decision makers - Logistics Middle East,2026-04-08T19:05:56
RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000132,OUTAGE_NETWORK,network,EV-8910DDE3F8,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,network,"If core network connectivity fails, users and systems may lose access to critical services, disrupting operations and recovery actions.",Weak,2,4,8,False,,,,,Medium,5,3,2,3,1,"OUTAGE_NETWORK affecting network can disrupt Network Infrastructure, causing operational delays and recovery complications.",,,Increase network redundancy | Improve failover testing | Add synthetic monitoring for critical paths,NIST CP-2; NIST SC-5; ISO22301 8.4,,"Derived from incident cluster CL-000132. Evidence strength=Weak, evidence_count=1, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_NETWORK.","Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2026-01-21 to 2026-01-21 across 1 source(s). Representative sources: The Verizon outage reveals the end of five-nine network reliability, and it could happen again - PhoneArena",2026-04-08T19:05:56
RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000133,DESTRUCTIVE_CYBER_ATTACK,systems,EV-5E2DA7048F,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,systems,"If DESTRUCTIVE_CYBER_ATTACK occurs, Security Operations may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,,"Derived from incident cluster CL-000133. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for DESTRUCTIVE_CYBER_ATTACK.",Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations. Evidence window: 2026-01-25 to 2026-01-25 across 1 source(s). Representative sources: Sandworm’s DynoWiper Attack Targeting Polish Combined Heat and Power and Renewable Energy Management Systems: Incident Analysis and Lessons Learned - Rescana,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-B2FE743F,CL-000134,OUTAGE_APPLICATION,applications,EV-5F68D2BAD7,Critical application outage disrupts business operations,Technology,Physical Infrastructure,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Physical Infrastructure, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000134. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Physical Infrastructure. Evidence window: 2026-01-26 to 2026-01-26 across 1 source(s). Representative sources: TikTok Data Center Outage Triggers Trust Crisis for New US Owners - WIRED,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-B2FE743F,CL-000135,OUTAGE_APPLICATION,applications,EV-9FBAF82D81,Critical application outage disrupts business operations,Technology,Physical Infrastructure,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Physical Infrastructure, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000135. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Physical Infrastructure. Evidence window: 2026-01-27 to 2026-01-27 across 1 source(s). Representative sources: Oracle says data center outage causing issues faced by US TikTok users - Reuters,2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-FDF21798,CL-000136,UNKNOWN,UNKNOWN,EV-212B595863,UNKNOWN risk affects Transportation & Logistics,Technology,Transportation & Logistics,UNKNOWN,"If UNKNOWN occurs, Transportation & Logistics may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000136. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting UNKNOWN in Transportation & Logistics. Evidence window: 2026-01-29 to 2026-01-29 across 1 source(s). Representative sources: The 8 most innovative logistics companies using AI routing today - Transportation and Logistics International,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-B2FE743F,CL-000137,OUTAGE_APPLICATION,applications,EV-507EB83D5B,Critical application outage disrupts business operations,Technology,Physical Infrastructure,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Physical Infrastructure, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000137. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Physical Infrastructure. Evidence window: 2026-01-29 to 2026-01-29 across 1 source(s). Representative sources: Oracle Data Center Power Outage Disrupts TikTok For Users In US Days After App's High-Stakes Joint Venture Deal - Yahoo Finance,2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-0C458AC6,CL-000138,UNKNOWN,UNKNOWN,EV-876578157A,UNKNOWN risk affects Compliance & Governance,Technology,Compliance & Governance,UNKNOWN,"If UNKNOWN occurs, Compliance & Governance may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt Compliance & Governance, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000138. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting UNKNOWN in Compliance & Governance. Evidence window: 2026-01-29 to 2026-01-29 across 1 source(s). Representative sources: Wargames Keep Warning Us About Congested Logistics—It’s Time to Take Action - Modern War Institute -,2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-272AAEE2,CL-000139,UNKNOWN,UNKNOWN,EV-C19CF37D6E,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,UNKNOWN,"If UNKNOWN occurs, Distribution Operations may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt Distribution Operations, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000139. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting UNKNOWN in Distribution Operations. Evidence window: 2026-01-30 to 2026-01-30 across 1 source(s). Representative sources: Liquor store owners report empty shelves due to ABC warehouse delays - WLBT,2026-04-08T19:05:56
RISK-UNKNOWN-NETWORK-7CFD7EC8,CL-000140,UNKNOWN,network,EV-039A97BA88,UNKNOWN risk affects Network Infrastructure,Technology,Network Infrastructure,network,"If UNKNOWN occurs, Network Infrastructure may be disrupted.",Weak,2,3,6,False,,,,,Medium,4,3,2,3,1,"UNKNOWN affecting network can disrupt Network Infrastructure, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000140. Evidence strength=Weak, evidence_count=1, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting network in Network Infrastructure. Evidence window: 2026-02-02 to 2026-02-02 across 1 source(s). Representative sources: Opinion: SpaceX’s satellite data center plan is unhinged - Fierce Network,2026-04-08T19:05:56
RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000141,DESTRUCTIVE_CYBER_ATTACK,systems,EV-36BBADC0A0,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,systems,"If DESTRUCTIVE_CYBER_ATTACK occurs, Security Operations may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,,"Derived from incident cluster CL-000141. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for DESTRUCTIVE_CYBER_ATTACK.",Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations. Evidence window: 2026-02-03 to 2026-02-03 across 1 source(s). Representative sources: DynoWiper Wiper Malware Launches Destructive Attacks On Energy Firms - cyberpress.org,2026-04-08T19:05:56
RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000142,OUTAGE_IDENTITY,identity,EV-F20441A08C,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,identity,"If centralized identity services are unavailable, users cannot authenticate to critical systems, causing access disruption and operational delays.",Weak,2,4,8,False,,,,,Medium,5,3,2,3,1,"OUTAGE_IDENTITY affecting identity can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",,,Implement break-glass access for critical systems | Add synthetic login monitoring | Test alternate authentication paths regularly,NIST IA-2; NIST CP-2; ISO22301 8.4,,"Derived from incident cluster CL-000142. Evidence strength=Weak, evidence_count=1, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_IDENTITY.",Risk signal (Weak): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: 2026-02-04 to 2026-02-04 across 1 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - Network World,2026-04-08T19:05:56
